TF	target	importance
TERF1	VIM	42.97798748468582
MT2A	SPP1	42.816972085565986
VIM	COL3A1	36.57296584147632
COL3A1	VIM	33.101435867441076
SPP1	MT2A	31.049930838926098
COX7C	TMSB10	29.701860581219393
SPP1	VIM	28.450185235299735
HSPE1	COX7C	27.8495346053961
HSPE1	F11R	26.55303460244649
COX7C	HSPE1	26.34923624550502
POU5F1	SPP1	24.769349721682694
SLIRP	HSPE1	24.595817913523234
POU5F1	HSPE1	23.746897372686096
ANXA2	SPP1	23.402097513188977
VIM	TERF1	22.52546035702944
POU5F1	VIM	21.4977180058785
LUM	DCN	21.436728156043024
TDGF1	VIM	21.249019858088236
POU5F1	DNMT3B	20.579770929862676
SPP1	TERF1	20.328745426125145
SPP1	TMSB10	20.022811683514544
TERF1	TMSB10	19.84116753571367
TDGF1	POU5F1	19.78169778426114
VIM	POU5F1	19.70028159218405
VIM	SPP1	19.629921817653173
TERF1	COX7C	19.4832822687162
APOE	POU5F1	19.305635268798387
TMSB10	COX7C	19.181836698790264
POU5F1	CHCHD2	18.794505034607987
POU5F1	F11R	18.76162852587405
COL3A1	LUM	18.670832469056926
VIM	SNRPN	18.62387984683566
LUM	VIM	18.603302448995166
LUM	CYP1B1	18.371721404141297
CYP1B1	DCN	18.19453667864397
HSPE1	CHCHD2	18.09043747409309
DNMT3B	VIM	17.91539196680172
LUM	COL3A1	17.762531239757482
COX7C	F11R	17.6838002224977
LUM	SPP1	17.656394936377733
LIN28A	COL3A1	17.649989864900352
COL3A1	DCN	17.641495789767955
POU5F1	LUM	17.4451658483989
HSPE1	SLIRP	17.251197594386987
DNMT3B	POU5F1	16.832185629865194
VIM	SERPINB6	16.815194804226874
LIN28A	VIM	16.729809675437597
LIN28A	DCN	16.607262254765693
DCN	COL3A1	16.46761556073617
KRT18	SPP1	16.369272831710568
LIN28A	LUM	16.29356326777231
CYP1B1	LUM	15.999143184620726
SPP1	POU5F1	15.959942503359109
TDGF1	APOE	15.811109318374438
ANXA2	TMSB10	15.731673057582038
TXN	CHCHD2	15.532411142506628
HSPE1	POU5F1	15.34628092027614
VIM	MARCKS	15.268893751015685
POU5F1	ANXA2	15.056751187458586
DCN	LUM	14.562104366941657
COL3A1	LIN28A	14.450712006753346
KRT8	APOE	14.232773933441633
VIM	DPPA4	14.012793095203216
CHCHD2	HSPE1	13.906404765806395
CYP1B1	VIM	13.901225936968949
POU5F1	SNRPN	13.897045585201758
TUBA1B	TUBA1A	13.866255065303166
VIM	DNMT3B	13.810674679875369
POU5F1	DPPA4	13.80005769301914
SNRPN	VIM	13.753231433002538
AP1S2	VIM	13.735340360869284
COX7C	SNRPN	13.729314105546086
TMSB10	TERF1	13.689387211635376
SPP1	ANXA2	13.468999181313071
SPP1	APOE	13.341676796010848
HSPE1	DCN	13.297156173665657
VIM	DCN	13.179301673102643
CHCHD2	TXN	13.14598747266267
COX7C	TXN	13.091245571139616
VIM	LUM	13.090516218207485
SPP1	SNRPN	13.071636034049742
ANXA2	MT2A	12.999568441581754
POU5F1	COX7C	12.93315790283182
SPP1	TDGF1	12.916971351538912
VIM	COX7C	12.837840984956992
COX7C	TERF1	12.799061788081428
VIM	TDGF1	12.711980395139125
ANXA2	TERF1	12.70111599620397
VIM	CYP1B1	12.690980611380645
VIM	CHCHD2	12.647704199140527
COL3A1	SNRPN	12.567512633975872
VIM	ANXA2	12.559340000014892
DPPA4	SPP1	12.48402986086938
APOE	TMSB10	12.418711739512707
TERF1	ANXA2	12.380456402079762
TMSB10	MAP1B	12.316189777505834
LUM	POU5F1	12.314878884836792
POU5F1	APOE	12.295891433703337
MARCKS	COL3A1	12.262810289165262
DPPA4	VIM	12.09500522611362
