TF	target	importance
TERF1	SERPINB6	34.634199375895975
TERF1	L1TD1	31.897702789268017
TERF1	POU5F1	31.4971445505866
DCN	LUM	29.825137860831006
TERF1	DNMT3B	29.291066300057516
SERPINB6	DNMT3B	27.84097555565521
VIM	LUM	27.062005446084267
TERF1	HMGA2	26.737044097474964
DCN	COL3A1	26.497236715911384
LIN28A	LUM	26.101849352677082
HSPE1	COX7C	25.590031267547317
L1TD1	TERF1	25.19921748161414
CD24	LUM	24.8889829784278
TERF1	MAP1B	24.211285185134017
DNMT3B	SERPINB6	24.05972562042947
VIM	DCN	22.794714269533355
SERPINB6	POU5F1	21.355955097984925
MT2A	SPP1	21.344106814834088
POU5F1	VIM	21.234426988187927
SLIRP	COX7C	21.162873527698448
CD24	DNMT3B	20.97676603806902
F11R	VIM	20.739273394524815
DNMT3B	TXN	20.592627359286553
SERPINB6	VIM	20.393035154887222
SERPINB6	TERF1	20.38930152345873
LUM	VIM	20.14458514664326
TERF1	TXN	19.45454315215556
F11R	TERF1	19.081712513700626
COX7C	PRDX1	18.994177125797812
SNRPN	HSPE1	18.771551407567042
MEST	VIM	18.70321057250079
COL3A1	DCN	18.58141358615906
MEST	LUM	18.267360009557542
COL3A1	LUM	18.21196944101422
LIN28A	COL3A1	18.175469755798574
MARCKS	VIM	18.004280182895158
SPP1	MT2A	17.694641503871168
TXN	DNMT3B	17.639576724640467
SERPINB6	L1TD1	17.441026364813528
TERF1	TDGF1	17.40917801905057
SLIRP	TMSB10	17.065286641858535
TERF1	NME2	16.99434607570812
LUM	MEST	16.878278118098173
SERPINB6	CHCHD2	16.750525322985904
CD24	TXN	16.662064964631167
MAP1B	CHCHD2	16.59557747621809
F11R	SERPINB6	16.555081419880427
HSPE1	SNRPN	16.446722505149445
TXN	COX7C	16.20346111550646
DCN	VIM	16.08357093236863
IGFBP5	HMGA2	16.075823166704488
TERF1	F11R	15.84619459234931
STMN1	TMSB10	15.825516892815514
SERPINB6	RBP1	15.683896627443882
POU5F1	SERPINB6	15.505280648526208
DNMT3B	TDGF1	15.464199957885667
TDGF1	DNMT3B	15.28464933430298
APOE	COX7C	15.254196700177417
LUM	DCN	14.993998337867685
PRDX1	COX7C	14.942763141865383
COX7C	NME2	14.728389157473032
COX7C	POU5F1	14.578753796318594
VIM	COL3A1	14.458721326537912
COX7C	TMSB10	14.390416166722064
TMSB4X	TMSB10	14.269725190181973
PMAIP1	MAP1B	14.23059858582321
TXN	NME2	14.161717753376578
TERF1	RBP1	14.157134874919644
LUM	HSPE1	13.949558464888257
SERPINB6	MAP1B	13.902146895571445
CHCHD2	AP1S2	13.833882136583567
POU5F1	TERF1	13.694209872305317
CYP1B1	DCN	13.442277653150324
TERF1	CHCHD2	13.343126303530019
POU5F1	COX7C	13.19137150488527
MAP1B	RBP1	13.187689738168425
TXN	TMSB10	13.017322919024924
VIM	MEST	12.964304097611835
LIN28A	DCN	12.835851445688473
VIM	POU5F1	12.723102929514155
VIM	LIN28A	12.667157486382798
TPT1	RBP1	12.414744439442797
MAP1B	HMGA2	12.349774089753359
PRDX1	POU5F1	12.187328571462846
DCN	MEST	12.147620344886526
SERPINB6	F11R	12.014489691724076
HSPE1	TXN	11.995609608884976
PRDX1	HSPE1	11.969108764009041
L1TD1	MT2A	11.949882372553775
TERF1	DPPA4	11.850769435597522
COX7C	HSPE1	11.828604871286421
L1TD1	DNMT3B	11.789594771584996
L1TD1	HMGA2	11.770062898622921
TERF1	AP1S2	11.734639971977266
SERPINB6	HMGA2	11.724554782950802
DNMT3B	TERF1	11.670632183926903
LUM	COL3A1	11.65367042576352
PRDX1	NME2	11.629732065125845
F11R	KRT18	11.628784057129826
MARCKS	COL3A1	11.604800925000735
