TF	target	importance
VIM	LUM	49.9322552436458
VIM	DCN	40.03857508713307
SERPINB6	DNMT3B	33.259649493731295
DNMT3B	SERPINB6	31.53170257805759
COL3A1	DCN	30.69573250109891
L1TD1	TERF1	29.820050403799375
VIM	MEST	25.516780720880796
LUM	DCN	25.423638265327092
SPP1	MT2A	25.26422693878972
COL3A1	LUM	24.964854074797667
DNMT3B	TDGF1	24.856612096324476
SERPINB6	POU5F1	24.841247172870947
VIM	F11R	23.394567417668696
SERPINB6	RBP1	23.19450202542574
COX7C	SLIRP	22.811376012317247
DNMT3B	TERF1	22.55854802536239
VIM	LIN28A	22.14428733997902
POU5F1	F11R	22.07450038816496
LUM	VIM	21.877859990805067
SERPINB6	VIM	21.841369466241034
VIM	POU5F1	21.76414140935745
SERPINB6	L1TD1	21.065964080163546
MEST	LUM	20.875335680503373
HMGA2	L1TD1	20.56625239510783
SERPINB6	F11R	20.031842647065293
POU5F1	CD24	19.718593042126624
LUM	HSPE1	19.60743337000816
DNMT3B	TXN	19.373004297074562
DNMT3B	SNRPN	19.336281354768897
HSPE1	SNRPN	19.318382198972763
VIM	COL3A1	19.22420422014902
DNMT3B	L1TD1	19.171313657472787
POU5F1	L1TD1	18.920699878672682
POU5F1	COX7C	18.896136396489943
LUM	MEST	18.617963102068263
SERPINB6	TERF1	18.469215334489423
DCN	COL3A1	18.429768920196423
POU5F1	VIM	18.404360085117332
DCN	LUM	18.301442873686224
L1TD1	POU5F1	18.20669206774327
TERF1	POU5F1	17.95726899980286
IGFBP5	HMGA2	17.89239864631468
TERF1	L1TD1	17.801780724169994
MEST	DCN	17.74088904121403
SNRPN	HSPE1	17.701469959309623
MAP1B	RBP1	17.508671354146006
COX7C	PRDX1	17.373110185541453
MEST	VIM	17.35750267885985
SLIRP	TMSB10	17.225041534940395
POU5F1	APOE	17.076435946245503
MARCKS	VIM	17.014484139865612
L1TD1	MT2A	16.92636606949051
DNMT3B	NME2	16.879395077810855
HSPE1	LUM	16.873104320003296
COL3A1	LIN28A	16.599959231094328
SERPINB6	APOE	16.55365737361455
SERPINB6	CHCHD2	16.532696731736475
HSPE1	COX7C	15.95157199253159
SLIRP	COX7C	15.93586892664967
VIM	CKB	15.661923436732694
MARCKS	DCN	15.612399392187708
DNMT3B	APOE	15.606658446987806
SERPINB6	PTN	15.603507676781389
TMSB4X	TMSB10	15.555169166973803
COX7C	NME2	15.361098643772221
CHCHD2	HSPE1	15.283391757363972
POU5F1	HSPE1	15.228826201303704
TMSB10	STMN1	15.142529395046154
TERF1	SERPINB6	14.885154896360044
TXN	DNMT3B	14.785807095118102
POU5F1	DNMT3B	14.758752443946301
MARCKS	POU5F1	14.751639705583822
SERPINB6	MAP1B	14.61425441077511
AP1S2	HMGA2	14.595556687047639
COX7C	HSPE1	14.580153634939403
PRDX1	HSPE1	14.565244589614293
VIM	MARCKS	14.539116275716053
VIM	SERPINB6	14.47799157189187
TXN	NME2	14.314484496405894
PRDX1	COX7C	14.202064141150604
HMGA2	TERF1	14.04904675343039
DNMT3B	POU5F1	13.955527196011376
VIM	HSPE1	13.936925538844418
STMN1	TMSB10	13.841408667015925
F11R	TERF1	13.833285358172962
TPT1	RBP1	13.768818562088756
F11R	DNMT3B	13.661328088518044
CD24	LUM	13.636358517995614
VIM	DNMT3B	13.589247646099961
POU5F1	PMAIP1	13.568665230462772
LUM	COL3A1	13.550042630377858
TXN	POU5F1	13.520507253902718
PRDX1	NME2	13.427457543559656
LUM	LIN28A	13.36499084535928
DNMT3B	HMGA2	13.364204191434391
HMGA2	IGFBP5	13.294714458915452
APOE	POU5F1	13.273536214368487
HMGA2	AP1S2	13.167758210147039
TERF1	DNMT3B	13.148808243732555
TERF1	HMGA2	13.136822756138981
