TF	target	importance
DNMT3B	SERPINB6	34.23526542785868
LUM	DCN	30.67174084639795
COL3A1	LUM	30.521472008423785
COL3A1	DCN	30.35066077542814
VIM	LUM	29.425851560271493
LIN28A	LUM	26.73421566516753
CHCHD2	SERPINB6	25.496585910346784
HSPE1	COX7C	24.65750292483463
MEST	LUM	23.672157002592808
SPP1	MT2A	23.532760898375773
TERF1	SERPINB6	23.257921979106058
MAP1B	CHCHD2	23.163095101643993
MT2A	SPP1	22.850345102582924
DCN	LUM	22.139047492770267
CD24	LUM	21.81478414256927
MARCKS	VIM	21.632910204335325
SLIRP	COX7C	21.32883638721283
DNMT3B	TXN	20.801368560242494
DNMT3B	TDGF1	20.615584803289885
TERF1	L1TD1	20.58120442745561
COX7C	PRDX1	20.308490513905117
CD24	TXN	20.254100798641627
SERPINB6	TERF1	20.096941994665574
CHCHD2	MAP1B	19.321947072485134
L1TD1	TERF1	19.272317913479835
SLIRP	TMSB10	19.16334313859453
COX7C	POU5F1	19.150375712718922
VIM	DCN	19.045112615453483
HSPE1	SNRPN	18.60367516774404
LIN28A	COL3A1	18.322208367789344
LUM	MEST	18.197022094920385
SNRPN	HSPE1	17.890893955260402
COX7C	SLIRP	17.619968320205096
POU5F1	COX7C	17.46136374052386
TMSB4X	TMSB10	17.451395314210878
LUM	COL3A1	17.40269010184195
LUM	HSPE1	17.369172051859685
CD24	DNMT3B	17.23350943260888
MEST	VIM	17.156109231560784
PRDX1	COX7C	17.133069678522837
CHCHD2	TXN	17.09125559985473
TXN	NME2	16.797259448263535
TERF1	TXN	16.704479784924484
DCN	COL3A1	16.508664658514896
TERF1	POU5F1	16.4571085434897
COX7C	NME2	16.456170437069993
TERF1	HMGA2	16.39408103737411
L1TD1	HMGA2	16.355559710391685
POU5F1	SERPINB6	16.326826248287176
MAP1B	HMGA2	16.256370918795565
L1TD1	MT2A	16.1889335689654
L1TD1	DNMT3B	15.994709954855232
LUM	VIM	15.927731458791127
DNMT3B	CHCHD2	15.728112559460417
DNMT3B	L1TD1	15.719809249587472
CHCHD2	HSPE1	15.47669913884701
TXN	COX7C	15.397096753851704
COL3A1	CYP1B1	15.042380004788937
LIN28A	CKB	14.934907580374137
TERF1	MAP1B	14.862539158194652
HSPE1	LUM	14.80193088280389
DNMT3B	NME2	14.707572291696632
SERPINB6	VIM	14.37872633306461
IGFBP5	HMGA2	14.189706194278205
DNMT3B	TERF1	14.148420487746947
TXN	DNMT3B	14.117600624005325
COL3A1	VIM	14.102740481656985
LUM	CYP1B1	14.04935224611291
POU5F1	PMAIP1	14.017642687403594
COX7C	HSPE1	14.013003969412328
HSPE1	TXN	13.958066688044598
HMGA2	AP1S2	13.880667885034091
TERF1	DNMT3B	13.878406747777374
MEST	DCN	13.736306921936004
L1TD1	SERPINB6	13.727334259440894
DNMT3B	MAP1B	13.6852742436513
STMN1	TMSB10	13.542689460818602
KRT18	SPP1	13.478817801743611
COL3A1	MARCKS	13.433338943378358
POU5F1	F11R	13.389908020601695
POU5F1	CD24	13.346514271747319
F11R	DNMT3B	13.333184620734333
CYP1B1	DCN	13.320191950701389
DNMT3B	POU5F1	13.30605703126734
PRDX1	HSPE1	13.233015790561355
MARCKS	POU5F1	13.167034333572367
PRDX1	NME2	13.082533671817703
TXN	POU5F1	13.037053180984485
HSPE1	TMSB10	12.947341591309156
L1TD1	APOE	12.739373206142204
DNMT3B	APOE	12.725691470837036
VIM	MARCKS	12.692012885328255
DCN	VIM	12.687225060705753
DCN	CYP1B1	12.679905518120178
MAP1B	PMAIP1	12.637377882026508
LUM	LIN28A	12.500471956104501
COL3A1	LIN28A	12.466776501468365
POU5F1	LUM	12.459692286707504
CD24	COX7C	12.457723427520229
NME2	COX7C	12.406161909332637
