TF	target	importance
SEPHS1	DNMT3B	28.596140911355786
POU5F1	COX7C	26.635418193573933
CD24	DNMT3B	25.308170727345573
PRDX1	COX7C	24.251949578929892
POU5F1	CD24	22.177087614311052
APOE	POU5F1	21.90885454929773
CD24	UGP2	21.85691961424073
DNMT3B	SEPHS1	21.656337010862863
POU5F1	DNMT3B	21.253616329001673
DNMT3B	UGP2	21.050939732662034
TMSB4X	PRDX1	20.51605321950553
COX7C	POU5F1	20.48244320875754
UGP2	CD24	20.352182541872324
COX7C	PRDX1	20.068658933312047
CD24	POU5F1	19.795061135461737
DNMT3B	L1TD1	19.394363181018704
DNMT3B	TERF1	18.985360254704062
DNMT3B	SLIRP	18.270400800551787
CD24	COX7C	17.67809712542413
TERF1	UGP2	17.601577579476018
DNMT3B	POU5F1	17.11156039518872
CD24	APOE	17.100641081525463
TERF1	DNMT3B	16.194426478258514
IGFBP5	SEPHS1	16.171863970805347
POU5F1	KRT18	16.15103576530705
POU5F1	APOE	16.067174544483333
HSPE1	COX7C	15.551823585148572
POU5F1	UGP2	15.484495070073006
UGP2	COX7C	15.092517244951706
UGP2	POU5F1	15.088611104136662
PMAIP1	DNMT3B	15.001676989390322
TUBA1A	PTN	14.973046051237056
UGP2	TERF1	14.618730283449398
DNMT3B	TPBG	14.57272132557227
COX7C	TMSB4X	14.571754720293495
VIM	TUBA1A	14.557811674663638
FTL	APOE	14.524514648070205
COX7C	SLIRP	14.502960544113774
L1TD1	TERF1	14.412522853470568
L1TD1	TPBG	14.324889372494427
COX7C	SNRPN	14.112727233018962
L1TD1	TDGF1	14.036851370112009
PRDX1	TMSB4X	13.654831815286812
CDH2	APOE	13.654104210987375
CD24	CDH2	13.164245596409158
TPBG	PTN	13.102326894703431
APOE	UGP2	13.092249306098486
UGP2	APOE	13.068396396617848
COX7C	CD24	13.0516640351415
COX7C	HSPE1	12.990186111636651
POU5F1	CDH2	12.971682430715378
SOWAHC	MAP1B	12.938318686303772
SLIRP	COX7C	12.936549598716043
TERF1	SEPHS1	12.878122503267623
TUBA1A	TDGF1	12.665673016223355
CD24	TERF1	12.534525284910245
UGP2	CDH2	12.518688070515992
PRDM11	POMP	12.467486625198699
SEPHS1	TERF1	12.260316239909672
TDGF1	TUBA1A	12.096814871897962
L1TD1	UGP2	12.013994869475093
CD24	L1TD1	12.004936166044178
TPBG	PRDX1	11.77856747316987
TMSB4X	COX7C	11.733245511583801
TERF1	SNRPN	11.353815880304204
ANXA2	TMSB10	11.245610001988018
DNMT3B	TUBA1A	11.220646986630111
COX7C	UGP2	11.108119989048673
TUBA1A	VIM	10.903980062454849
APOE	COX7C	10.739352595440725
SNRPN	TERF1	10.736027987946708
TXN	TMSB10	10.72893032246436
TDGF1	PTN	10.722918835781245
L1TD1	PTN	10.704662345950654
POU5F1	PRDX1	10.584022222491711
COX7C	CDH2	10.559545623573209
APOE	FTL	10.530038636991721
APOE	DNMT3B	10.497915521219928
TDGF1	L1TD1	10.492273396361728
HSPE1	APOE	10.385207073640743
UGP2	DNMT3B	10.337662662813251
L1TD1	DNMT3B	10.316722818110922
APOE	SLIRP	10.26958859365414
DNMT3B	CD24	10.151278507651787
TPBG	L1TD1	10.095742858357134
TUBA1A	UGP2	10.048375655916608
SNRPN	VIM	10.038934768454155
HSPE1	L1TD1	9.856579790156683
PMAIP1	L1TD1	9.84388147323894
SLIRP	DNMT3B	9.77424318987419
TUBA1A	CD24	9.696907102038137
TPBG	TERF1	9.67546425138235
COX7C	DNMT3B	9.566042647767581
TPBG	UGP2	9.321454093565237
TERF1	TDGF1	9.314991568980611
L1TD1	POU5F1	9.311375553287917
PRDX1	DNMT3B	9.30075746366337
APOE	CD24	9.081886316541295
TERF1	POU5F1	9.064012207695434
TERF1	COX7C	8.999383851265764
