TF	target	importance
CD24	FTL	31.604384758015595
CD24	TERF1	28.301129582092944
KRT18	TERF1	24.024050337400123
PRDX1	FTL	20.230968536589295
PRDX1	TERF1	18.422380080188297
DNMT3B	FTL	17.9314782663665
PRDX1	APOE	17.54278897268744
POU5F1	CD24	17.412167958083792
KRT18	FTL	16.146395726372752
FTL	APOE	15.751423114791438
CD24	PRDX1	14.931602399561282
CD24	L1TD1	14.830998851646438
FTL	CD24	14.419211828722862
CD24	POU5F1	14.161523819379713
DLK1	PABPC1	14.037864434786915
FTL	PRDX1	13.972158066782148
POU5F1	FTL	13.73041398012966
PRDX1	CD24	12.616379661140419
ONECUT2	STMN2	12.037814489418452
COMMD7	HSPE1	11.965275980689071
FTL	TERF1	11.961774907711153
APOE	FTL	11.85072384665812
CD24	TXN	11.746980004271741
FTL	L1TD1	11.614767824359983
POU5F1	KRT18	11.543426742559292
FTL	KRT18	11.528119691857714
DPPA4	SNRPN	11.518086324333343
L1TD1	FTL	11.352715496788326
CD24	UGP2	11.06283808829821
POU5F1	L1TD1	10.914180498970802
CD24	APOE	10.851961439509383
TXN	SNRPN	10.834762668422758
DNMT3B	APOE	10.233267427440985
TDGF1	FTL	10.195423009163482
FTL	DNMT3B	10.082813683733596
PRDX1	HSPE1	9.952081094120313
NAA40	HLA-DMA	9.713408068005913
FTL	POU5F1	9.70225759102535
FZD3	L1TD1	9.668034105547823
MARCKS	APOE	9.621243888642395
KRT18	PRDX1	9.493263977999673
KRT18	POU5F1	9.440159319879982
SERPINB6	SNRPN	9.351156981711332
ONECUT2	NME2	9.316523362453808
FTL	ANXA2	9.208742330241462
POU5F1	TUBA1A	8.889220671054526
STMN2	ONECUT2	8.749179224215611
CD24	SLIRP	8.636185512407204
L1TD1	CD24	8.526122284285979
CD24	KRT18	8.50907206803174
TXN	TERF1	8.479903776691488
MARCKS	TUBA1A	8.465050361941007
APOE	KRT18	8.454405346746954
NME2	HSPE1	8.287884248231162
TERF1	KRT18	8.207104508119272
HSPE1	FTL	8.204273372757797
MARCKS	UGP2	8.125153049544386
POU5F1	TERF1	8.066275231125806
APOE	CD24	7.981640845510033
CD24	TDGF1	7.934432949160021
NME2	ONECUT2	7.925889768370997
DNMT3B	KRT18	7.827983032097847
KRT18	CD24	7.811621847380457
FTL	TXN	7.6274940975361964
APOE	TUBA1A	7.605788401729048
POU5F1	MARCKS	7.570209240845932
ACTG1	APOE	7.521319891116013
DNMT3B	UGP2	7.516431241473473
TDGF1	L1TD1	7.4136809294620605
APOE	PRDX1	7.407799369428465
CD24	HSPE1	7.291466258705494
UGP2	SNRPN	7.2843159293074855
TXN	TMSB4X	7.245398112376142
MARCKS	MIEF1	7.089716713820031
TXN	HSPE1	7.066480971450264
KRT18	PTN	7.035707694728982
PRDX1	SLIRP	6.982471535756492
PRDX1	UGP2	6.922131382586999
POU5F1	SNRPN	6.911708941688258
TERF1	FTL	6.79091260885959
L1TD1	TERF1	6.766199994000563
TUBA1A	ONECUT2	6.764526196669577
ATPAF2	NNAT	6.5909286284662585
SNRPN	TXN	6.581017665289033
FTL	HSPE1	6.5502071301480855
PTN	L1TD1	6.542592018909105
TERF1	CD24	6.541868530977696
KRT18	APOE	6.529744807466239
ANXA2	FTL	6.505102249873629
HSPE1	NME2	6.50013397677698
MARCKS	WLS	6.481898269406728
HSPE1	PRDX1	6.473306118407311
ONECUT2	APOE	6.339921295922326
MARCKS	TXN	6.298356555230124
TERF1	L1TD1	6.267365142179601
EIF2D	APOE	6.21557238646166
UGP2	POU5F1	6.179776233612502
OSTM1	COA5	6.172095927283656
KRT18	DNMT3B	6.1634237895340265
MAP1B	ONECUT2	6.113530414151114
