TF	target	importance
VIM	LUM	40.45905344630456
DNMT3B	SERPINB6	29.44707301770271
COL3A1	DCN	26.85749246168107
VIM	DCN	26.175903343236776
L1TD1	TERF1	24.418693265899922
COL3A1	LUM	24.359329524496385
TERF1	SERPINB6	24.212156336256733
HSPE1	COX7C	23.502089018791796
LUM	DCN	22.356825761062353
SPP1	MT2A	22.334165738651702
MT2A	SPP1	22.09232430149924
DCN	COL3A1	22.02228108202663
VIM	COL3A1	21.849212014330142
PRDX1	COX7C	21.55066208819035
LIN28A	LUM	21.475985293850545
COX7C	PRDX1	20.865399243596148
VIM	POU5F1	20.861107504146155
DCN	LUM	20.777838165813364
TERF1	L1TD1	20.650737030904825
SLIRP	TMSB10	20.633698165141208
HSPE1	SNRPN	20.28013462137876
VIM	MARCKS	20.004636955222026
TERF1	POU5F1	19.81846132923049
SERPINB6	TERF1	19.79223349394758
PRDX1	NME2	19.731135706422588
VIM	SERPINB6	19.717320570019357
CHCHD2	SERPINB6	19.645819512064367
SLIRP	COX7C	19.545398918126235
POU5F1	CD24	18.963595681036107
SERPINB6	DNMT3B	18.769440252699034
POU5F1	COX7C	18.753298405500672
HSPE1	LUM	18.3904982710418
POU5F1	SERPINB6	17.824561042751196
MEST	VIM	17.780386913882186
COX7C	SLIRP	17.703554382138474
POU5F1	APOE	17.485050438305308
CD24	LUM	17.250936722082
MARCKS	VIM	17.237558757407164
VIM	MEST	16.99297786441766
LUM	COL3A1	16.88744420529952
HMGA2	SERPINB6	16.700384820134133
LUM	MEST	16.470179138015194
LUM	VIM	16.41818570971777
CD24	DNMT3B	16.355089484575796
COX7C	APOE	16.144785022820987
HMGA2	L1TD1	16.113706707944925
TERF1	DNMT3B	16.106454973570155
VIM	F11R	16.081765158198493
PRDX1	HSPE1	15.95844108783096
TERF1	TXN	15.92064954786466
DNMT3B	TXN	15.539369877327653
LIN28A	COL3A1	15.46540684053066
POU5F1	F11R	15.220745871403555
SNRPN	HSPE1	15.08408475560717
IGFBP5	HMGA2	14.954386947953125
TXN	NME2	14.536981112364677
LUM	HSPE1	14.527644341920515
POU5F1	PMAIP1	14.517142045474673
L1TD1	MT2A	14.215109724764147
DNMT3B	TDGF1	14.121805899779748
CHCHD2	MAP1B	14.113175918925428
L1TD1	POU5F1	14.112658259699183
PABPC1	CD24	14.101767999557541
COX7C	CD24	14.081319841558617
HSPE1	CHCHD2	13.868219754139702
VIM	LIN28A	13.831424979556001
TXN	DNMT3B	13.820422901831499
SERPINB6	POU5F1	13.788120242460446
COX7C	POU5F1	13.759232784799044
TERF1	MAP1B	13.754082054841517
DNMT3B	L1TD1	13.751344178630834
PRDX1	POU5F1	13.723764065569915
MAP1B	CHCHD2	13.558543423851644
DNMT3B	TERF1	13.534770695805932
POU5F1	MARCKS	13.490311440193661
APOE	COX7C	13.44620887340251
HSPE1	SERPINB6	13.353020989261232
L1TD1	SERPINB6	13.291729083401014
TXN	SERPINB6	13.225760081321217
SERPINB6	CHCHD2	13.185813251369337
HSPE1	TMSB10	13.181651114249266
POU5F1	AP1S2	13.159366205571585
POU5F1	TERF1	13.129898422602087
TERF1	HMGA2	13.101866357249673
TMSB10	STMN1	13.046335554127456
APOE	POU5F1	12.954587535383446
APOE	DNMT3B	12.840507127673298
HMGA2	TERF1	12.671829273102704
TERF1	NME2	12.578929187778426
AP1S2	HMGA2	12.46514775592633
POU5F1	VIM	12.398955323208275
POU5F1	L1TD1	12.233661145978711
CD24	TXN	12.040184755527399
TERF1	VIM	11.94571868698363
F11R	VIM	11.7991816499238
APOE	KRT8	11.795687762919343
COX7C	NME2	11.775918188886706
L1TD1	APOE	11.768685328124436
SERPINB6	L1TD1	11.768267412346992
L1TD1	DNMT3B	11.678690152951729
