TF	target	importance
SPP1	MT2A	42.45327517769135
HSPE1	SPP1	38.980946755494415
POU5F1	MT2A	35.96998719176685
MT2A	DNMT3B	33.688499476798476
HSPE1	AP1S2	33.36489260455324
MARCKS	VIM	31.510185688931415
MT2A	COX7C	29.99179516222719
HSPE1	MT2A	29.100530233096748
SPP1	TXN	27.39165234784272
MT2A	MAP1B	27.353450125922343
MT2A	AP1S2	25.227884403232153
HSPE1	COX7C	25.07138451209644
POU5F1	SPP1	23.945653677354194
DCN	LUM	23.915131674605306
COX7C	PRDX1	23.189379489118124
MT2A	HSPE1	23.178474133968244
SPP1	TERF1	21.751265943853305
HSPE1	SLIRP	21.307177732478713
COX7C	SLIRP	20.89249561677883
SPP1	AP1S2	20.354815755248744
HSPE1	TXN	20.316051568309692
COX7C	POU5F1	20.301102568499186
SPP1	POU5F1	19.556931154149183
TXN	TMSB10	19.5456585526523
PRDX1	COX7C	19.267606630356603
LUM	COL3A1	19.22699438335133
POU5F1	CHCHD2	19.203475169183083
SFRP2	VIM	19.158608314641057
TXN	HSPE1	19.05569830479869
SPP1	DNMT3B	19.039897256629253
TMSB10	TXN	18.99471710698487
MT2A	SPP1	18.830449385763817
MARCKS	SFRP2	18.57559004401023
COX7C	NME2	18.305615271587868
PRDX1	MT2A	18.182651978702843
COX7C	SPP1	17.808741996588516
TXN	SPP1	17.74181000836661
PRDX1	HSPE1	17.699639318741678
COX7C	CD24	17.671299506962498
POU5F1	APOE	17.586033112556066
SPP1	TMSB10	17.51562117851156
HMGA2	PTN	17.25022703550801
COL3A1	LUM	17.209600201642086
FTL	COX7C	17.043385867649505
POU5F1	COX7C	16.789696719792875
SPP1	MAP1B	16.635213181352505
HSPE1	PRDX1	16.579963093445322
TMSB4X	TMSB10	16.33341443370018
SLIRP	AP1S2	16.3306240195704
MAP1B	SPP1	16.330585067764883
VIM	LUM	16.287153005518512
PRDX1	TERF1	16.277210132153833
CHCHD2	SLIRP	15.919136166551757
CD24	LUM	15.863475485921223
SPP1	HSPE1	15.858877307628447
MEST	IGFBP5	15.789961076476652
SPP1	COX7C	15.76034964882468
LUM	VIM	15.757128877816136
MT2A	DPPA4	15.74552184620993
COX7C	FTL	15.732790216679714
MT2A	CHCHD2	15.520745075437755
DNMT3B	MT2A	15.330340971503515
DCN	VIM	15.26467476325493
AP1S2	SPP1	15.254447633113587
TXN	MT2A	15.182543817476239
COX7C	AP1S2	15.12840783997077
MT2A	L1TD1	14.876850963993835
DNMT3B	SPP1	14.786020092751748
PRDX1	TMSB10	14.77432229240355
HSPE1	ANXA2	14.744829157001684
HSPE1	DNMT3B	14.574867473471212
COX7C	HSPE1	14.540060714659003
SPP1	UGP2	14.275984194775562
POU5F1	PRDX1	14.055326165304608
COX7C	TMSB10	13.997014537814199
AP1S2	SLIRP	13.934969216800422
SPP1	TUBA1A	13.80984004919593
ACTG1	PTN	13.69854658532081
MEST	HMGA2	13.561923040001995
POU5F1	HSPE1	13.532511486265895
MT2A	F11R	13.496334362410288
TUBA1A	MAP1B	13.46101457834669
HSPE1	TMSB10	13.3878428257308
CHCHD2	SPP1	13.304816147043768
AP1S2	MT2A	13.223929033728712
SLIRP	SPP1	13.054877866598503
LUM	CD24	12.965764636827554
CHCHD2	POU5F1	12.947141217912941
VIM	MARCKS	12.791293960880715
SFRP2	MARCKS	12.775533620214171
COX7C	CHCHD2	12.752789055242268
NME2	COX7C	12.717505521261865
MT2A	KRT18	12.596176541085416
SPP1	VIM	12.560026164497225
MARCKS	STMN2	12.518537929445085
TERF1	MT2A	12.490138205261632
IGFBP5	PTN	12.47059793373208
HSPE1	VIM	12.435123773432016
CYP1B1	LUM	12.390124640670418
TXN	COX7C	12.389679488387364
