TF	target	importance
COL3A1	LUM	51.400485507788964
LUM	COL3A1	43.856297820049285
COL3A1	VIM	40.632973088287365
DCN	LUM	35.307046112225
VIM	COL3A1	32.71312124394003
VIM	LUM	28.72767530283796
DNMT3B	POU5F1	28.295328963316027
LUM	VIM	27.87542954371964
DCN	COL3A1	25.49356690428485
LUM	DCN	24.463126594884805
POU5F1	VIM	24.4546549281041
VIM	DPPA4	23.19287560700695
HSPE1	VIM	23.13743560814406
DPPA4	VIM	21.63226269466093
HSPE1	POU5F1	19.9630100334678
COL3A1	DCN	19.352551010697805
SLIRP	COX7C	18.906879203509174
DCN	VIM	18.719335900984692
LUM	PABPC1	17.197726354369646
RBP1	COL3A1	16.992798193697485
UGP2	PABPC1	16.730030807978796
DNMT3B	SERPINB6	16.441286082393532
VIM	COX7C	16.12591563272479
VIM	HSPE1	16.00943722614819
VIM	POU5F1	15.715816936381469
TDGF1	VIM	15.358754503470928
HSPE1	PABPC1	14.954503916390655
VIM	DCN	14.251443685980137
VIM	SERPINB6	13.973910376259598
PABPC1	LUM	13.847393079361401
VIM	DNMT3B	13.844413376285617
POU5F1	DNMT3B	13.453468256998743
COX7C	SLIRP	13.335213148398394
DPPA4	COX7C	12.86645483939499
TXN	COX7C	12.503033828984059
APOE	DNMT3B	12.19680567867542
SLIRP	TXN	12.188332437459978
POU5F1	SERPINB6	12.003473078945936
COL3A1	PABPC1	11.974766957043348
HSPE1	SERPINB6	11.866128912861376
TMSB10	TXN	11.704085013157387
DPPA4	DNMT3B	11.696430484392591
DNMT3B	DPPA4	11.634099360272641
DNMT3B	APOE	11.481678678634854
DPPA4	POU5F1	11.40516077990084
VIM	TERF1	11.307604461021445
SEPHS1	VIM	11.129319509479426
TXN	SLIRP	10.994163039337275
POU5F1	SEPHS1	10.97886535797244
LIN28A	PABPC1	10.846766705394641
POU5F1	DPPA4	10.634121263129012
TXN	TMSB10	10.586668832563383
TDGF1	TUBA1A	10.538265907646318
NME2	TXN	10.305914629844967
NME2	TMSB10	10.190158063721748
MAMDC2	POU5F1	9.926612541035333
COX7C	TMSB10	9.914129297991693
DNMT3B	VIM	9.89715923388449
MARCKS	LUM	9.87475164310707
HSPE1	COX7C	9.655180086514013
CHCHD2	HSPE1	9.523656008911964
PABPC1	COL3A1	9.418074922681306
VIM	TDGF1	9.357995689946904
RBP1	POU5F1	9.3455760013196425
COL3A1	SNRPN	9.255148075591718
SEPHS1	SERPINB6	9.16206656187641
SERPINB6	POU5F1	8.974792068682921
HSPE1	DNMT3B	8.778129343261172
TMSB10	COX7C	8.689148975177364
PRDX1	DPPA4	8.678826712856043
ACTG1	TMSB10	8.597510003713793
DPPA4	LUM	8.597099940572816
DPPA4	UGP2	8.549284944630907
NME2	CHCHD2	8.506417023734114
KRT18	PABPC1	8.485362492269546
ACTG1	SERPINB6	8.466385226264112
UGP2	MARCKS	8.385137255833556
VIM	SEPHS1	8.284441872012122
DPPA4	PMAIP1	8.272197757848604
COL3A1	RBP1	8.2626102679739
SERPINB6	DPPA4	8.251604453539736
LIN28A	APOE	8.242169568900286
NME2	SLIRP	8.205127997597955
DPPA4	SLIRP	8.145203278550234
DNMT3B	HSPE1	8.137728550077098
TXN	NME2	8.037300171805219
VIM	F11R	8.026834288231955
APOE	LIN28A	8.025238914427431
DNMT3B	PABPC1	8.023822094166052
DPPA4	PABPC1	7.92460524207887
CHCHD2	POU5F1	7.875272066880131
HSPE1	TERF1	7.837841984745696
TUBA1A	TDGF1	7.801818504969782
HSPE1	CHCHD2	7.801394910821731
DNMT3B	MAP1B	7.7891443256190955
DPPA4	SERPINB6	7.783806329978978
VIM	LIN28A	7.71214530268626
MARCKS	PABPC1	7.654264428035498
UGP2	DPPA4	7.627577173642237
HSPE1	CD24	7.560726069126883
