TF	target	importance
L1TD1	TERF1	23.96822770246948
TERF1	L1TD1	23.7211778941987
UGP2	CD24	22.5926378012281
L1TD1	CD24	21.521842512086586
L1TD1	POU5F1	20.868526948607133
TUBA1A	CD24	20.791852542463065
MAGED4	UGP2	20.54493557290963
SLIRP	CD24	20.06964786132083
CD24	L1TD1	19.956648966434297
TUBA1A	UGP2	18.79540113381141
UGP2	MAGED4	18.350872373861154
L1TD1	DNMT3B	18.230790936102963
COX7C	FTL	18.08300573938944
DNMT3B	L1TD1	16.751153590300806
IGFBP5	CD24	16.690294696250792
SLIRP	POU5F1	16.211971846849814
UGP2	HSPE1	15.9625017133032
DNMT3B	UGP2	15.311119575911004
POU5F1	UGP2	15.180065502255134
CD24	SLIRP	15.055437316739388
L1TD1	SNRPN	15.032288364119328
WLS	L1TD1	14.953158850469206
CD24	POU5F1	14.811832218052256
CD24	FTL	14.380160717343339
UGP2	POU5F1	14.182277434551937
L1TD1	UGP2	13.654585509412293
TUBA1A	POU5F1	13.558121981741099
POU5F1	SLIRP	13.153813583149992
CD24	TUBA1A	13.050253876803124
DNMT3B	SLIRP	13.00663756258985
POU5F1	CD24	12.893468119631137
POU5F1	L1TD1	12.738980852171942
DNMT3B	TUBA1A	12.64492554874117
SLIRP	L1TD1	12.64220652302556
L1TD1	IGFBP5	12.49274162764279
L1TD1	TUBA1A	12.414082513412938
TUBA1A	TERF1	12.348569091746839
TERF1	TXN	12.346440590981162
L1TD1	SLIRP	12.292505933656425
MARCKS	SFRP2	12.194346058691204
SLIRP	DNMT3B	12.077807140786767
CKB	VIM	12.051780756194244
HSPE1	FTL	12.028997326736548
POU5F1	VIM	11.932396485414637
KRT18	MAGED4	11.907155695698112
CKB	SFRP2	11.879585896138838
TMSB4X	FTL	11.7598124256994
L1TD1	PTN	11.73890201876621
CD24	IGFBP5	11.48149225519302
SNRPN	APOE	11.150530921061495
APOE	NME2	10.834748296520074
HSPE1	L1TD1	10.7363140040412
TXN	TERF1	10.70838796858231
PMAIP1	CD24	10.668843114540909
CD24	APOE	10.346941283394763
POU5F1	IGFBP5	10.311275488260486
POU5F1	TUBA1A	10.2817133214492
CD24	PMAIP1	10.254606819466897
SLIRP	CDH2	10.129549773741957
CD24	TERF1	10.111921931611896
APOE	MAGED4	10.015415642459667
DLK1	PTN	9.75049598872287
CD24	PTN	9.71038963663398
DNMT3B	IGFBP5	9.688660267364956
MARCKS	VIM	9.682009255977487
COX7C	NME2	9.676941307809324
TUBA1A	SNRPN	9.661241563122527
SNRPN	L1TD1	9.647048706467574
FTL	CD24	9.632787594007954
IGFBP5	POU5F1	9.570122129985869
COA5	GUCD1	9.55961311714156
TUBA1A	PMAIP1	9.272340435417947
FTL	COX7C	9.225050964208435
AP1S2	FTL	9.161182691972627
HSPE1	UGP2	9.07444736921254
MAP1B	TUBA1A	8.942017247659034
IGFBP5	L1TD1	8.940678217801363
TUBA1A	PTN	8.843103692109311
POU5F1	PTN	8.741363508841225
L1TD1	NME2	8.723466740068357
HS6ST2	GUCD1	8.643456931557909
DNMT3B	TERF1	8.496196080363683
SLIRP	PMAIP1	8.397903834316761
TUBA1A	L1TD1	8.346585666665655
CD24	UGP2	8.328876339710062
TDGF1	POU5F1	8.257506372912106
IGFBP5	PTN	8.23660668772229
L1TD1	DPPA4	8.231024989120469
PTN	L1TD1	8.207276842231897
SLIRP	HSPE1	8.20127151457391
TUBA1A	MAP1B	8.151791056177466
UGP2	TUBA1A	8.132783600998591
HSPE1	NME2	7.991937764041562
DNMT3B	FTL	7.955836757396539
TPT1	SFRP2	7.953438676469367
SFRP2	CKB	7.949473345010115
L1TD1	HSPE1	7.938188435070703
TUBA1A	IGFBP5	7.909323120530991
TMSB10	SMIM7	7.876892130083775
VIM	POU5F1	7.852519192912012
