TF	target	importance
COX7C	SCGB3A2	33.11050555234277
SCGB3A2	UGP2	30.73232128708024
TXN	UGP2	27.341460319877495
HSPE1	COX7C	27.267326265579594
SCGB3A2	SLIRP	23.426294873581128
HSPE1	TXN	23.020393621107225
SCGB3A2	SNRPN	22.757626408122412
SCGB3A2	TERF1	21.112411624413948
UGP2	SCGB3A2	20.805178837928327
HSPE1	SCGB3A2	20.009064303606756
SLIRP	TERF1	19.10595171265078
TXN	HSPE1	19.09549549758247
CD24	SNRPN	18.427841072224442
SLIRP	SCGB3A2	18.38083034826716
SNRPN	SCGB3A2	18.24486634420865
COX7C	TXN	18.019019396170282
TXN	SCGB3A2	17.835879401037424
UGP2	TERF1	17.630366090757096
FTL	COX7C	17.44213266636762
HSPE1	DNMT3B	16.249067251072557
SCGB3A2	TXN	16.18347834254741
HSPE1	FTL	15.766140217241272
COX7C	HSPE1	15.598036317791086
TXN	CD24	15.539905924978767
SLIRP	HSPE1	15.51798789638125
CD24	TXN	15.491114968834182
UGP2	SEPHS1	15.442404604431234
POU5F1	DNMT3B	15.38460785080378
HSPE1	NME2	15.282905402899305
FTL	SLIRP	15.034721655450635
TXN	POU5F1	14.646096698787439
TXN	DNMT3B	14.4417565800053
POMP	DNMT3B	13.968338272432856
TERF1	SCGB3A2	13.769785177027531
SNRPN	CD24	13.760710086411517
HSPE1	SEPHS1	13.265962180437521
COX7C	SNRPN	13.225544159072609
DNMT3B	UGP2	13.202985511100996
CD24	DNMT3B	12.951336379435933
SCGB3A2	COX7C	12.78018716966556
HSPE1	CD24	12.711509949619277
HSPE1	SLIRP	12.677651150188954
COX7C	FTL	12.558853762980057
SLIRP	UGP2	12.522875326332207
SCGB3A2	TDGF1	12.374973222239783
DNMT3B	POMP	12.272739934188252
L1TD1	SCGB3A2	12.121442786046618
UGP2	TXN	11.974065122065321
CD24	SEPHS1	11.950205512276492
SLIRP	TXN	11.73079575844935
NME2	HSPE1	11.610774140461203
SCGB3A2	HSPE1	11.596934956049688
COX7C	SLIRP	11.50454033134818
L1TD1	POU5F1	11.455826304683406
DNMT3B	POU5F1	11.302060615613433
DPPA4	COX7C	11.28451619071157
FTL	HSPE1	11.248483909006728
HSPE1	TMSB4X	11.136169843064343
SCGB3A2	CD24	11.121469711041374
SLIRP	COX7C	11.043695279656202
TXN	COX7C	10.957977652340238
SLIRP	FTL	10.94282882509999
CD24	SCGB3A2	10.80963530640482
MAGED4	MAP1B	10.55060916889509
TERF1	L1TD1	10.548500358865175
UGP2	POU5F1	10.538428514647077
COX7C	DNMT3B	10.534721684862712
UGP2	DNMT3B	10.473013282140245
CDH2	POU5F1	10.273531716238907
L1TD1	SLIRP	10.204054253035173
POU5F1	L1TD1	10.10574742275776
SCGB3A2	DNMT3B	10.101303246699755
DNMT3B	SEPHS1	10.030252582848913
COX7C	L1TD1	10.023586074339873
CD24	UGP2	9.990408053249523
EEF1G	POMP	9.975615128669393
CD24	HSPE1	9.958339872643712
NME2	POMP	9.89248827202563
TXN	SEPHS1	9.860460652153979
CD24	COX7C	9.855700498729925
CD24	TERF1	9.5852747264657
TDGF1	VIM	9.57018759101119
COX7C	CD24	9.533276947173038
POU5F1	CD24	9.470932064210144
UGP2	L1TD1	9.382837163284446
HSPE1	DPPA4	9.309490985852676
TERF1	DNMT3B	9.251422897654225
POU5F1	UGP2	9.122459779109128
PTN	UGP2	8.961440490868611
FTL	VIM	8.837781149654177
COX7C	DPPA4	8.82184217991063
L1TD1	UGP2	8.773888717060329
NME2	SEPHS1	8.705319521177374
SMIM7	HSPE1	8.627137803739865
PRDX1	TXN	8.607711599705636
FTL	APOE	8.449613413792319
SLIRP	NME2	8.436048335454855
APOE	VIM	8.412241456350227
TDGF1	HSPE1	8.368422924303934
HSPE1	POMP	8.34281040558391
