TF	target	importance
COL3A1	VIM	47.61293780007583
COL3A1	LUM	46.61631698332983
LUM	COL3A1	45.01184977311144
DCN	LUM	37.49105397673452
HSPE1	VIM	34.381081610573744
LUM	VIM	31.519476466010367
VIM	LUM	30.772005420929034
VIM	COL3A1	27.04661591467913
LUM	DCN	26.893706405850295
POU5F1	VIM	25.230023681287594
DCN	VIM	23.689766887789858
DPPA4	VIM	21.293449867009596
DCN	COL3A1	20.612422604531027
DNMT3B	VIM	20.48687781259355
SLIRP	COX7C	18.706091737152427
DNMT3B	POU5F1	17.113352376444414
SEPHS1	VIM	17.08306463528032
COX7C	SLIRP	16.827703227773323
TDGF1	VIM	16.529857198494206
PABPC1	LUM	16.197089272212565
COL3A1	DCN	16.02599467459968
RBP1	COL3A1	16.000972360913526
HSPE1	SERPINB6	15.751808829509118
COX7C	TMSB10	15.377741237746996
SLIRP	TXN	14.539571879383827
DPPA4	DNMT3B	14.49663403884754
HSPE1	PABPC1	14.495872959110203
TDGF1	TUBA1A	14.397929273229252
HSPE1	POU5F1	14.217838976652938
SLIRP	NME2	13.890307663052301
HSPE1	LIN28A	13.422709746122994
LIN28A	PABPC1	13.300496618196114
LUM	PABPC1	13.08822292238268
UGP2	PABPC1	12.98779324265096
DNMT3B	SERPINB6	12.798309237538335
TXN	COX7C	12.741545568319625
VIM	DCN	12.631096606909837
POU5F1	DNMT3B	12.367525002521791
HSPE1	COX7C	12.06424826883041
DPPA4	COX7C	11.983282490265722
DNMT3B	DPPA4	11.945795587521573
TMSB10	TXN	11.900643256501413
HSPE1	NME2	11.575549961194241
MARCKS	LUM	11.530257173538155
VIM	DPPA4	11.291057704388075
COX7C	PABPC1	11.238784272435012
TXN	NME2	10.97748151376381
COX7C	TXN	10.918476208833313
APOE	LIN28A	10.648269197323673
CD24	LIN28A	10.553752332874154
COX7C	HSPE1	10.535269621973981
KRT18	PABPC1	10.520663801081938
COX7C	DNMT3B	10.345247833724764
HSPE1	SEPHS1	10.083068093458401
TXN	TMSB10	10.016876680307785
CYP1B1	LUM	9.955267039083845
APOE	DNMT3B	9.901178170112203
COX7C	DPPA4	9.896872646055787
TUBA1A	TDGF1	9.761130268686372
COX7C	MAP1B	9.743974753785174
SERPINB6	VIM	9.726940402706823
HSPE1	CHCHD2	9.714935932604005
CHCHD2	HSPE1	9.591922711746136
HMGA2	TUBA1A	9.536643818988164
POU5F1	SERPINB6	9.481185155202072
VIM	HSPE1	9.392073517182974
SEPHS1	LIN28A	9.336937957057192
CHCHD2	NME2	9.206327460221033
SEPHS1	SERPINB6	9.0649754531049
SERPINB6	TDGF1	9.055193366029311
DPPA4	LUM	9.054063777047537
ACTG1	SERPINB6	9.047816049192715
VIM	LIN28A	9.042162046250274
HSPE1	CD24	9.041335265463408
TERF1	LIN28A	9.006004437291105
LIN28A	VIM	8.935079674833027
POU5F1	SEPHS1	8.927975761460443
PEG10	VIM	8.862859085963334
COX7C	NME2	8.713821937540704
DNMT3B	MAP1B	8.686224887396076
VIM	SERPINB6	8.67491045441786
RBP1	LUM	8.503225306502097
CD24	LUM	8.386637467986771
DNMT3B	SEPHS1	8.385321506872897
NME2	TXN	8.352795762704174
SEPHS1	POU5F1	8.275585656144187
COL3A1	RBP1	8.254166239267871
COL3A1	PABPC1	8.17953963325772
DNMT3B	HSPE1	8.134379659402638
LIN28A	DPPA4	8.127643915428726
TUBA1A	HMGA2	8.089476865303464
DPPA4	SERPINB6	8.074399310776332
SNRPN	NME2	8.036156580732811
DPPA4	TDGF1	7.923316108338076
DNMT3B	APOE	7.901391429514142
DNMT3B	PABPC1	7.897210830087283
POU5F1	DPPA4	7.8829589591516305
TERF1	VIM	7.874470750015329
SLIRP	TMSB10	7.786528060366146
TXN	SLIRP	7.749506485610407
