TF	target	importance
MT2A	SPP1	38.74729329521039
HSPE1	SPP1	33.953963198564914
HSPE1	MT2A	30.844472894817155
COX7C	PRDX1	26.646054395863864
MARCKS	VIM	26.026387562221533
TXN	HSPE1	25.177754514590358
TXN	TMSB10	24.00218546208835
COX7C	FTL	23.968669084251236
SPP1	MT2A	22.89445999453981
COX7C	POU5F1	22.139856680343485
HSPE1	AP1S2	21.901176675731897
VIM	LUM	21.808811185494733
DCN	LUM	21.744745979165305
TXN	SPP1	21.723194336125587
POU5F1	MT2A	21.322014960503264
AP1S2	SPP1	21.177702453035845
HSPE1	TXN	20.98118378303082
MT2A	TERF1	20.927268031956554
COL3A1	LUM	20.7144167433914
HSPE1	SLIRP	20.285443301541715
MT2A	DNMT3B	20.01278010157756
DNMT3B	MT2A	19.91656178033049
COX7C	SLIRP	19.807375066913853
DNMT3B	SPP1	19.758043715033445
LRP2	PTN	19.64818666215256
DNMT3B	CD24	19.327614145483192
TXN	COX7C	19.30501157830551
AP1S2	DNMT3B	19.185974417410574
FTL	COX7C	18.923592712042968
HSPE1	PRDX1	18.568304891751833
COX7C	NME2	18.39248815506736
AP1S2	SLIRP	18.2399910696411
MAP1B	SPP1	18.15945915697995
COX7C	HSPE1	18.081494264915197
VIM	MARCKS	17.897898680144323
MT2A	POU5F1	17.834465796940734
CD24	LUM	17.615463792024443
HSPE1	COX7C	17.191821390268117
TXN	DNMT3B	17.020913060223887
ACTG1	PTN	16.56765376303054
DNMT3B	F11R	16.561519080755776
MT2A	TMSB10	16.421217160906703
LUM	VIM	16.31204840690533
MT2A	COX7C	16.114313272450485
COX7C	MT2A	16.073931512246908
MT2A	HSPE1	16.034036002069552
TXN	AP1S2	15.994410993298489
PRDX1	HSPE1	15.769533767569836
MAP1B	TUBA1A	15.719271833064182
DNMT3B	TXN	15.715667941622478
AP1S2	MT2A	15.636763233085365
SFRP2	VIM	15.439291866296415
SFRP2	MARCKS	15.374942526860627
CD24	COX7C	15.37060358541383
MAP1B	DPPA4	15.33769797782684
HMGA2	PTN	15.26824732299223
MARCKS	SFRP2	15.263211994670241
TXN	MAP1B	15.242537824022602
HSPE1	FTL	15.225626952849252
TXN	TMSB4X	15.136025266502063
PRDX1	COX7C	15.040962325790673
POU5F1	APOE	15.015031419431532
COX7C	TMSB10	14.943940609837464
TUBA1A	MAP1B	14.917486548541676
HSPE1	DNMT3B	14.87734766890146
TMSB10	TXN	14.709462053731723
TERF1	MT2A	14.6609662427865
SLIRP	AP1S2	14.576906711679436
SPP1	TXN	14.55706179287833
MT2A	TXN	14.428072744361545
TXN	MT2A	14.412837495978604
AP1S2	TERF1	14.308378789152668
TMSB4X	NNAT	14.201741408942267
TXN	POMP	13.894452278643719
SPP1	MAP1B	13.834413053964983
MARCKS	LUM	13.802672834998274
TERF1	DNMT3B	13.75277427175797
MT2A	AP1S2	13.558057202557501
POU5F1	SPP1	13.52032758235195
TMSB10	TMSB4X	13.504969307618776
TMSB4X	TMSB10	13.498843289432193
LUM	CD24	13.411955810519704
DNMT3B	MAP1B	13.410483501644014
CHCHD2	SLIRP	13.381255489324007
SPP1	TERF1	13.307764103582157
NREP	SFRP2	13.220848815548228
MT2A	PRDX1	13.22018658991838
MT2A	MAP1B	13.134715199554877
NNAT	TMSB4X	13.091345008593787
DPPA4	MAP1B	12.975946509403698
SPP1	POU5F1	12.73281165818324
POU5F1	TERF1	12.687338459331551
DPPA4	DNMT3B	12.643738608197818
TERF1	CD24	12.474766892095243
DNMT3B	DPPA4	12.407329127353886
POU5F1	COX7C	12.399592534140494
POU5F1	CHCHD2	12.387825886809523
PRDX1	TERF1	12.336791136736995
PTN	ACTG1	12.255031448775227
HSPE1	L1TD1	12.229440622862368
