TF	target	importance
CD24	DNMT3B	30.02325602022035
SEPHS1	DNMT3B	27.60409094878319
PRDX1	TMSB4X	23.219146078470924
APOE	POU5F1	23.134355420072932
UGP2	CD24	22.738195967916724
CD24	UGP2	21.264638599958115
CD24	POU5F1	20.95978847192825
COX7C	PRDX1	20.711170594532707
UGP2	TERF1	20.50506950544413
DNMT3B	L1TD1	20.210542661549255
DNMT3B	SLIRP	19.9462721955176
TERF1	UGP2	19.179493776308313
DNMT3B	TERF1	18.945198749414743
DNMT3B	POU5F1	18.798271230077017
CD24	APOE	18.768262000036206
L1TD1	DNMT3B	18.638365119066176
CD24	COX7C	18.50542927110653
DNMT3B	SEPHS1	18.46327655968769
COX7C	POU5F1	18.195123373299854
COX7C	HSPE1	17.99033076072625
CD24	TERF1	17.608173864429393
POU5F1	COX7C	17.16931266850529
COX7C	SLIRP	16.460578492466986
COX7C	TMSB4X	16.386998826356304
TERF1	DNMT3B	15.832967466095342
PRDX1	COX7C	15.828265732870863
TPBG	TERF1	15.680577711971887
TMSB4X	PRDX1	15.649029058996518
APOE	DNMT3B	15.509419538931354
CD24	L1TD1	15.452879116496616
UGP2	COX7C	15.380253557383607
COX7C	SNRPN	15.18621737674377
SLIRP	DNMT3B	15.029348286439038
IGFBP5	SEPHS1	14.510886127922586
HSPE1	L1TD1	14.419735640982099
COX7C	UGP2	14.395950675513715
UGP2	APOE	14.277921022577864
TPBG	PRDX1	14.240862853675509
TPBG	SEPHS1	14.224686099872553
DNMT3B	TPBG	14.160951788437648
FTL	APOE	13.924881969126591
UGP2	TDGF1	13.710883106932997
APOE	SLIRP	13.634935694809483
SLIRP	COX7C	13.447681166400415
TPBG	DNMT3B	13.444652647633236
APOE	FTL	13.315598831289703
UGP2	DNMT3B	13.288241032813456
TERF1	SNRPN	13.245334460067994
L1TD1	TDGF1	12.925910906584491
L1TD1	HSPE1	12.85078701313747
POU5F1	UGP2	12.733786931353976
TDGF1	L1TD1	12.645653372192326
UGP2	POU5F1	12.59117999800347
UGP2	CDH2	12.541384154269435
DNMT3B	UGP2	12.505069369201866
TUBA1A	VIM	12.436052831890056
L1TD1	TERF1	12.170039559949332
APOE	COX7C	12.130163445809359
POU5F1	CD24	11.99104202939758
CD24	SLIRP	11.943807551037235
TPBG	L1TD1	11.879545013190244
TUBA1A	TDGF1	11.715649087981685
CD24	CDH2	11.640775427525622
SPP1	DNMT3B	11.454737748609332
APOE	UGP2	11.444997406758592
COX7C	TERF1	11.379273131297689
TERF1	SEPHS1	11.373975736355844
POU5F1	PRDX1	11.36231764586294
POU5F1	DNMT3B	11.289058162360767
L1TD1	TPBG	11.256577959196115
L1TD1	TMSB4X	11.251594170157148
CDH2	APOE	11.2248804129697
COX7C	FTL	10.993709921100763
L1TD1	CD24	10.885452485872898
APOE	HSPE1	10.737973678167553
CD24	FTL	10.695642490629023
APOE	CDH2	10.557191162110318
UGP2	TMSB4X	10.500613894027031
CD24	HSPE1	10.295055066733084
CD24	SNRPN	10.171521381307578
TPBG	PTN	10.139606208509177
SNRPN	TERF1	10.105758591546852
HSPE1	COX7C	9.967282049317419
POU5F1	TMSB4X	9.917151923677494
DNMT3B	CD24	9.908217159262895
UGP2	PRDX1	9.859395879370787
VIM	TUBA1A	9.796519647746887
POU5F1	SNRPN	9.784966191342033
TMSB4X	COX7C	9.774584018823731
POU5F1	L1TD1	9.718937147190742
TDGF1	TERF1	9.676808863186588
TUBA1A	UGP2	9.441920923568032
PRDM11	POMP	9.277092361135889
CD24	PRDX1	9.202093516435603
SNRPN	VIM	9.198543822460822
TPBG	CD24	9.125809067943145
APOE	CD24	9.088536679613519
WDR49	TPT1	9.065461525132436
DNMT3B	FTL	8.910127416055648
ANXA2	TMSB10	8.884145748225533
