TF	target	importance
TERF1	SNRPN	30.150290881910834
CD24	DNMT3B	28.24651225658937
CD24	POU5F1	27.461263422838893
CD24	UGP2	27.260444442118487
UGP2	CD24	22.370957329813365
FTL	MT2A	22.331000253570057
TERF1	DNMT3B	22.087902004835012
CD24	COX7C	21.743645055361153
COX7C	POU5F1	19.54807502322391
PRDX1	TMSB4X	19.148056382818563
CD24	TERF1	19.141300526963047
CD24	CDH2	19.120187620225632
UGP2	TERF1	18.967308400914366
PRDX1	COX7C	18.147535525409175
UGP2	CDH2	18.07505187003338
TERF1	SEPHS1	17.95365538386676
UGP2	POU5F1	17.93327422438486
CD24	L1TD1	17.6877208883773
TERF1	TDGF1	17.684300578881093
TERF1	CD24	17.61905964719965
COX7C	SNRPN	17.22684764388829
CD24	SNRPN	16.89945385028661
TERF1	UGP2	16.167335788660008
COX7C	TMSB4X	16.021857735546718
COX7C	PRDX1	15.73700326596453
CD24	FTL	15.301561338176331
APOE	POU5F1	15.182885825461954
COX7C	SLIRP	14.561083199747186
CD24	APOE	14.365760827204838
CD24	PRDX1	14.152079869793827
TPBG	PTN	13.560372402878754
TDGF1	L1TD1	13.461614058040384
SEPHS1	DNMT3B	13.40986533365291
TERF1	CDH2	13.292279782168135
CD24	SLIRP	13.165524079672938
UGP2	COX7C	13.164363898601417
DNMT3B	POU5F1	13.158682329099527
TERF1	COX7C	13.13877729736716
TERF1	POU5F1	13.058769675486836
APOE	FTL	13.05027722212819
WDR49	TPT1	13.001602368759247
UGP2	DNMT3B	12.788104126406107
POU5F1	UGP2	12.753734677390902
COX7C	TERF1	12.63413443117933
SNRPN	POU5F1	12.62999019532629
TERF1	L1TD1	12.624316170726054
POU5F1	COX7C	12.59732466143144
UGP2	APOE	12.542351435099333
DNMT3B	SLIRP	12.46310618550653
HSPE1	COX7C	12.24207443754983
UGP2	SNRPN	12.213391608131664
COX7C	UGP2	12.164412476193865
APOE	UGP2	12.119579733529239
PMAIP1	DNMT3B	11.719745967878993
CD24	TPBG	11.675973560815644
FTL	APOE	11.645429150289116
CDH2	APOE	11.591960217338004
COX7C	CD24	11.461443071384915
CD24	TMSB4X	11.332740818097964
SNRPN	COX7C	11.216798195505207
POU5F1	CD24	11.079802935832703
L1TD1	TMSB4X	10.908691742421134
SNRPN	TERF1	10.747471749187559
DNMT3B	SEPHS1	10.691414545791943
DNMT3B	L1TD1	10.686765895845632
TPBG	TERF1	10.633522819687467
TPBG	SEPHS1	10.548649771060285
APOE	COX7C	10.48193675857608
VIM	TUBA1A	10.439000722924998
DNMT3B	TERF1	10.43072173859204
L1TD1	TPBG	10.387209424401066
TMSB4X	PRDX1	10.205084594090101
PRDX1	TPBG	10.168128911862556
CD24	TUBA1A	9.944608847665261
DNMT3B	TPBG	9.795708974301913
UGP2	PRDX1	9.790529247220178
UGP2	TDGF1	9.747607878744066
UGP2	FTL	9.737790623042597
APOE	SLIRP	9.64244167954669
TDGF1	PTN	9.578931669485772
HSPE1	L1TD1	9.551205100534007
CDH2	CD24	9.467058447425003
TERF1	PTN	9.466145613358197
CD24	DPPA4	9.420717034659361
TERF1	IGFBP5	9.226052815454317
COX7C	FTL	9.17262380470763
COX7C	TDGF1	9.11679624428695
COX7C	CDH2	9.081092154131465
DNMT3B	UGP2	9.072726215980875
TPBG	PRDX1	9.052866234926116
PMAIP1	L1TD1	9.032757504494965
TXN	TMSB10	9.023643023402972
CD24	TDGF1	8.973513152576022
TDGF1	TUBA1A	8.899947367741257
COX7C	HSPE1	8.892537823451201
DNMT3B	FTL	8.761825185615058
GID8	MT2A	8.755168988504716
L1TD1	TDGF1	8.668937487766833
KRT18	POU5F1	8.630660583105694
POU5F1	APOE	8.595461290345371
