TF	target	importance
DCN	LUM	42.97116106569568
COL3A1	LUM	36.407250570581894
LUM	COL3A1	31.080468365161476
VIM	LUM	31.075366740851294
DCN	VIM	30.380936076363557
SLIRP	COX7C	29.652576715154648
LUM	DCN	27.32593488120883
COX7C	SLIRP	26.085383839450923
DPPA4	VIM	25.816674809402272
COL3A1	VIM	24.501693836497697
VIM	COL3A1	23.248332738177
DNMT3B	POU5F1	21.48210682860185
VIM	DPPA4	20.961128054923282
PABPC1	LUM	20.309144368108825
VIM	COX7C	19.834680784067633
TXN	SLIRP	19.469383648852897
LUM	VIM	18.906369409614513
VIM	DCN	18.649239115608527
HSPE1	VIM	17.50951977210773
VIM	HSPE1	16.608638326378284
DCN	COL3A1	16.543931280585323
POU5F1	VIM	15.080076874725556
TXN	TMSB10	14.797137942789652
POU5F1	DNMT3B	14.384524538366822
VIM	DNMT3B	14.069742184140605
COX7C	TMSB10	13.79893708785614
SLIRP	TXN	13.798068362206475
VIM	TERF1	13.604696536528976
TXN	COX7C	13.378515921638941
DPPA4	UGP2	13.234620738206615
VIM	LIN28A	12.837407330556662
TDGF1	VIM	12.825628183140232
COX7C	CD24	12.822475401719545
HSPE1	POU5F1	12.350408523724058
HMGA2	TUBA1A	12.298006979906154
UGP2	PABPC1	12.225108568725442
DPPA4	LUM	12.000216620517335
TDGF1	SERPINB6	11.927990726491648
DNMT3B	COX7C	11.82698337928889
COX7C	HSPE1	11.77706631046538
DPPA4	SLIRP	11.618723287810672
DNMT3B	VIM	11.395018164188333
VIM	SERPINB6	11.393624612515795
CYP1B1	LUM	11.336656671104194
HMGA2	TERF1	11.218914787687723
HSPE1	COX7C	11.096382675164215
COL3A1	DCN	11.082098952876136
PABPC1	DCN	10.959402600912366
VIM	POU5F1	10.84218600323199
VIM	TDGF1	10.466133786448953
UGP2	DPPA4	10.464347572737545
POU5F1	DPPA4	10.457772868166744
SEPHS1	LIN28A	10.380682803659097
LIN28A	VIM	10.235091798517725
TDGF1	DPPA4	10.105128265742513
DPPA4	POU5F1	10.104383540934297
TMSB10	COX7C	10.052094697023062
SERPINB6	VIM	9.99498051990876
DNMT3B	SERPINB6	9.74234151785278
APOE	LIN28A	9.657994915433504
UGP2	MARCKS	9.463916862014461
CHCHD2	VIM	9.434256416264219
VIM	HMGA2	9.402191132021034
DNMT3B	APOE	9.367171213002026
SEPHS1	POU5F1	9.244637590357234
TDGF1	SNRPN	9.222317841697938
NME2	TXN	9.18961628604657
HMGA2	POU5F1	9.016209177079633
COX7C	APOE	8.99284424593936
DPPA4	TUBA1A	8.896599759509375
MARCKS	LUM	8.895822276217348
CHCHD2	HSPE1	8.894043741592355
SLIRP	NME2	8.870949337896885
NME2	SLIRP	8.857967880303502
CD24	LIN28A	8.776292697991376
HSPE1	SLIRP	8.761656616102332
DPPA4	HMGA2	8.718729361966748
DPPA4	SPP1	8.680800001947366
HSPE1	CHCHD2	8.661391320101744
LIN28A	DPPA4	8.621287204947523
TMSB10	TXN	8.556915015709787
NME2	TMSB10	8.521896616105417
PABPC1	COL3A1	8.498124994524964
POU5F1	COX7C	8.422377446906156
DPPA4	COX7C	8.370545382413098
LIN28A	APOE	8.27463267181472
DNMT3B	DPPA4	8.27347116373702
LIN28A	TERF1	8.165924247554859
DPPA4	SERPINB6	8.14886362583607
DPPA4	DNMT3B	8.146016999957942
HSPE1	CD24	8.130487094787739
VIM	SEPHS1	8.067123307147892
HMGA2	TDGF1	8.003662236860007
POMP	IGFBP5	7.98984703624888
ANXA2	KRT8	7.969089411529453
HSPE1	DNMT3B	7.952404221137603
SLIRP	HSPE1	7.935853621845292
PABPC1	MARCKS	7.884864783653006
IGFBP5	POMP	7.880598222236105
RBP1	LUM	7.874735852228719
