TF	target	importance
SPP1	MT2A	48.43395543318027
MT2A	SPP1	37.94839692562698
AP1S2	SPP1	32.58079893993269
DNMT3B	SPP1	31.45589662203129
VIM	LUM	30.41743288395905
HSPE1	SPP1	28.947126796232244
POU5F1	MT2A	28.00104314121591
AP1S2	MT2A	25.528062422984576
VIM	MARCKS	25.287594569508066
MARCKS	VIM	24.933077849077446
SPP1	POU5F1	24.392077548535628
TXN	SPP1	24.091706901335783
DNMT3B	TXN	23.807286253305293
MT2A	DNMT3B	23.476184365177645
DNMT3B	MT2A	23.375585121015202
SPP1	MAP1B	22.969233167541972
COX7C	SLIRP	22.7593268319777
AP1S2	SLIRP	22.454629889916852
MT2A	COX7C	21.895502091097313
TMSB10	TXN	21.81503787227687
COX7C	FTL	21.386324883730104
PRDX1	COX7C	21.285225060954545
COX7C	PRDX1	21.149555042105366
VIM	SFRP2	20.634446444874882
DNMT3B	F11R	20.463773367849353
SPP1	DNMT3B	20.102149328282383
AP1S2	DNMT3B	19.89227579045809
HSPE1	TXN	19.855430132073028
TXN	MT2A	19.82804955162402
LUM	VIM	19.79427978078398
COX7C	NME2	19.518331274696504
TXN	HSPE1	19.472266569279338
COL3A1	LUM	19.027070276158653
MT2A	MAP1B	18.810849366266066
COX7C	SPP1	18.700192591599315
MT2A	AP1S2	18.54616813398991
HSPE1	AP1S2	18.499302951681962
SPP1	TXN	18.42857981432721
HSPE1	MT2A	17.739306664167803
HSPE1	SLIRP	17.640030494333566
COX7C	POU5F1	17.413919693391705
PRDX1	HSPE1	17.09721181683611
LUM	COL3A1	16.855683088380523
SPP1	AP1S2	16.79179422569421
SPP1	L1TD1	16.671396665885183
MT2A	TXN	16.498005124189728
HMGA2	PTN	16.164274165006518
TXN	TMSB10	16.127106499006118
SPP1	COX7C	16.08580340749169
MARCKS	SFRP2	15.893204457471676
MT2A	HSPE1	15.852027869126736
POU5F1	COX7C	15.813406031431317
SLIRP	AP1S2	15.804681685108948
POU5F1	APOE	15.716311593713275
DNMT3B	CD24	15.653378107098336
FTL	COX7C	15.647657351068517
DNMT3B	DPPA4	15.565699132618946
POU5F1	CHCHD2	15.436203140417062
POMP	TMSB4X	15.433003391986155
COX7C	MT2A	15.302665972096372
POU5F1	SPP1	14.960245607028144
SPP1	F11R	14.940124433487153
CKB	SFRP2	14.820933171391003
L1TD1	SPP1	14.814474156408227
MT2A	TERF1	14.811373302016305
SPP1	HSPE1	14.744927615519877
NME2	SLIRP	14.66349098038357
MEST	IGFBP5	14.56682140997999
VIM	COL3A1	14.495496920693189
HSPE1	PRDX1	14.4513423894134
MT2A	POU5F1	14.09598264463935
DNMT3B	TERF1	14.02417905029749
HSPE1	FTL	13.934951270441282
TXN	COX7C	13.791276892672576
COX7C	HSPE1	13.790732715558494
TUBA1A	MAP1B	13.712626436634784
TMSB4X	ACTG1	13.567141811079772
SPP1	SLIRP	13.519806652408043
SFRP2	MARCKS	13.392250305697512
SFRP2	VIM	13.168196837969955
POU5F1	AP1S2	13.163927984684776
COX7C	CD24	13.089332490106159
SPP1	TERF1	13.007460499516492
LRP2	PTN	12.94853357097832
CHCHD2	SLIRP	12.911237994702065
MT2A	CHCHD2	12.608800452156986
AP1S2	MEST	12.49722284514378
MAP1B	SPP1	12.478976303308114
F11R	SPP1	12.425470468782057
VIM	CD24	12.354932422095326
TERF1	MT2A	12.328491947869754
HSPE1	COX7C	12.26233164276407
SPP1	DPPA4	12.260521921681164
MAP1B	TUBA1A	12.25007714653416
LUM	SFRP2	12.240164364160373
TMSB4X	TMSB10	12.226164105404104
CD24	COL3A1	12.166788323366895
PRDX1	CHCHD2	12.166670379320372
PRDX1	POU5F1	12.149239635194679
SPP1	TUBA1A	12.09402256461328
