TF	target	importance
MT2A	SPP1	40.799627031301796
AP1S2	MT2A	34.93883694979306
HSPE1	MT2A	31.968100834438772
PRDX1	COX7C	31.424515850204617
SPP1	MT2A	31.129570205071566
HSPE1	COX7C	30.764761431880157
HSPE1	AP1S2	29.105880057090747
AP1S2	SPP1	29.05121591137803
POU5F1	MT2A	27.042428072862503
VIM	MARCKS	26.071349697368174
COX7C	PRDX1	25.15966497901017
AP1S2	DNMT3B	24.495055010380774
HSPE1	SPP1	24.47480785068449
AP1S2	SLIRP	23.182257136994483
HSPE1	TXN	22.17197902619433
COX7C	CD24	21.91086928300768
COX7C	POU5F1	21.682155328748618
MT2A	POU5F1	21.437789013884576
HSPE1	SLIRP	21.11694542513401
PRDX1	HSPE1	20.954218622822662
VIM	LUM	20.944170292606767
TXN	SPP1	20.322416538983028
SPP1	TXN	19.775252309475373
HSPE1	CD24	19.66606444830589
HSPE1	DNMT3B	19.605298958119544
FTL	COX7C	19.302893784536288
COX7C	SLIRP	19.21708113618054
PRDX1	MT2A	19.11452041723754
TXN	TMSB10	19.035380316271546
MT2A	TXN	19.00094029353278
TXN	HSPE1	18.692796643714303
TXN	COX7C	18.337606248888495
HSPE1	PRDX1	18.216153328916732
TXN	MT2A	18.181994845933218
MT2A	DNMT3B	18.087288974924437
HSPE1	DPPA4	18.083590011499926
MT2A	TMSB10	17.882400456612988
MT2A	COX7C	17.860625884323607
POU5F1	CHCHD2	17.82649952995918
LUM	CD24	17.382073531497802
HSPE1	FTL	16.966275073134174
MARCKS	VIM	16.644754203332504
SFRP2	VIM	16.59520313108408
TMSB10	TXN	16.56205065662455
COX7C	NME2	16.29823235290675
HMGA2	PTN	16.207393075681203
ACTG1	PTN	16.08428966082817
LUM	COL3A1	15.921405214411578
AP1S2	MEST	15.88541140359652
COX7C	CHCHD2	15.780344685318711
AP1S2	L1TD1	15.71996799793613
SPP1	POU5F1	15.434789134286394
SPP1	MAP1B	15.296045012542654
MT2A	AP1S2	15.22394679145705
DNMT3B	DPPA4	15.198091164949094
SLIRP	CHCHD2	15.109984405246381
POU5F1	APOE	15.10083307293582
HSPE1	F11R	15.086312997789586
CHCHD2	SLIRP	15.014327541992676
SLIRP	AP1S2	14.983862050859672
MT2A	MAP1B	14.978065778685654
MT2A	TERF1	14.883137685286338
MT2A	TUBA1A	14.505359727117087
MT2A	PRDX1	14.35583082645036
SPP1	TUBA1A	14.225238820862284
COX7C	APOE	14.171772611556213
POU5F1	SPP1	14.10029713038983
TMSB4X	TMSB10	14.088587884599029
PRDX1	CHCHD2	14.039599000519656
SPP1	TMSB10	13.953054290261335
SFRP2	MARCKS	13.905974394459555
LUM	VIM	13.886305594937049
APOE	POU5F1	13.846534419833475
HSPE1	ANXA2	13.729044020410893
DNMT3B	SPP1	13.565061675769021
PRDX1	DPPA4	13.407750424861593
MT2A	HSPE1	13.333797864488169
DNMT3B	TXN	13.324992712118345
COX7C	TMSB10	13.224139969530329
TERF1	DPPA4	13.203867134193159
AP1S2	TXN	13.1745651292934
TMSB4X	NNAT	12.951492762828009
MT2A	UGP2	12.933342667384746
COX7C	FTL	12.930228504929202
TMSB10	NNAT	12.925554329668831
COL3A1	LUM	12.868674539612995
PRDX1	ANXA2	12.857422476579162
TXN	PRDX1	12.811527727898476
IGFBP5	ACTG1	12.786815523458474
VIM	CD24	12.777980992607832
TUBA1A	MAP1B	12.74256773032099
TERF1	CD24	12.712521401849314
TMSB4X	ACTG1	12.596205453849066
AP1S2	TERF1	12.562011140494125
POU5F1	PRDX1	12.51330887237584
APOE	CD24	12.504799458646442
TXN	POMP	12.486832292374428
TXN	MAP1B	12.480287274430758
GREB1L	ACTG1	12.456970405977394
COL3A1	VIM	12.448882538948784
