TF	target	importance
L1TD1	DNMT3B	28.446973634065532
POU5F1	CD24	26.762015941186593
TERF1	L1TD1	21.959171142162404
L1TD1	TERF1	18.181254148364406
CD24	L1TD1	18.122911915755537
POU5F1	L1TD1	16.630492681615898
POU5F1	DPPA4	16.57070623089857
UGP2	CD24	16.478407266718843
DLK1	LRP2	16.071000091991877
MAGED4	UGP2	15.133193172306605
MARCKS	VIM	15.04653445950205
CD24	POU5F1	14.899437210908198
SLIRP	CD24	14.879161851649634
L1TD1	DPPA4	14.350756030835342
POU5F1	HSPE1	14.300286461951098
POU5F1	UGP2	14.274874891027537
SLIRP	DNMT3B	14.262451706868902
CD24	SLIRP	14.113320135385964
L1TD1	UGP2	13.99473829263304
L1TD1	CD24	13.683838461549255
POU5F1	VIM	13.510120793129252
EEF1G	TPT1	13.455801173189272
SFRP2	TPT1	13.191105504940317
POU5F1	SLIRP	13.18886122242793
UGP2	HSPE1	13.10963139880125
CD24	PMAIP1	13.0954469912155
L1TD1	POU5F1	12.86657082907515
CD24	TERF1	12.72539379072141
POU5F1	IGFBP5	12.625950222146313
L1TD1	SLIRP	12.546266869630003
SLIRP	TUBA1A	12.405704062134612
PMAIP1	CD24	12.222058485679833
TUBA1A	CD24	12.210169832199547
POU5F1	DNMT3B	12.161046059845111
FTL	COX7C	12.078713542644246
SLIRP	HSPE1	11.91279164236758
IGFBP5	PMAIP1	11.584702131242706
SLIRP	POU5F1	11.541151150026451
CKB	VIM	10.896869895656272
HSPE1	UGP2	10.811080932462271
L1TD1	HSPE1	10.733790542701968
COX7C	FTL	10.703786856557953
COX7C	HSPE1	10.682185561459173
FTL	CD24	10.630906793593933
L1TD1	IGFBP5	10.61757279877543
CD24	PTN	10.55276370914665
TUBA1A	UGP2	10.519378847778148
IGFBP5	CD24	10.48724638459339
CD24	IGFBP5	10.48567366238891
IGFBP5	PTN	10.400425278726358
TUBA1A	MAP1B	10.378287557149736
SNRPN	L1TD1	10.328442957875758
SCGB3A2	LRP2	10.268379974204565
SNRPN	UGP2	10.245991756423157
UGP2	POU5F1	10.218166435083221
LRP2	DLK1	9.990434169441311
TUBA1A	TERF1	9.978425850497745
L1TD1	SNRPN	9.928458273775956
L1TD1	TUBA1A	9.911854925613648
KRT18	MAGED4	9.746933506407773
POMP	UGP2	9.686376313333481
VIM	STMN2	9.540374815223622
NME2	COX7C	9.505603776084447
TDGF1	POU5F1	9.505603450906145
CD24	FTL	9.313781755260006
POU5F1	PMAIP1	9.258515954237378
CD24	TUBA1A	8.969980660107064
WLS	L1TD1	8.835027702716232
DNMT3B	UGP2	8.807372987317363
POU5F1	CDH2	8.719677745293358
UGP2	DNMT3B	8.71893838789286
UGP2	MAGED4	8.717466094679756
TXN	TERF1	8.686503496945685
PTN	IGFBP5	8.647619493978175
SNRPN	APOE	8.614579768580953
FTL	HSPE1	8.58705904522497
UGP2	L1TD1	8.53648038563038
SFRP2	VIM	8.526259722285515
TERF1	CD24	8.419085304693878
MAGED4	KRT18	8.409325606644568
HSPE1	SLIRP	8.372182336528276
IGFBP5	POU5F1	8.003557118413413
MARCKS	STMN2	7.999164293228311
HSPE1	FTL	7.993640516204833
TDGF1	TERF1	7.959709820562251
DNMT3B	L1TD1	7.914037081082067
CDH2	POU5F1	7.834093886040678
TERF1	DNMT3B	7.828648705124948
COX7C	NME2	7.780048611059145
DLK1	PTN	7.726538894338278
CD24	DNMT3B	7.645622467306129
PMAIP1	PTN	7.6388176487135455
CD24	UGP2	7.6346053374611
SEPHS1	CD24	7.600965702790431
DPPA4	DNMT3B	7.517000482396663
CD24	APOE	7.461569285424891
MARCKS	SFRP2	7.413421882167979
DNMT3B	TUBA1A	7.351127755506154
CKB	TPT1	7.335248019848901
SLIRP	SNRPN	7.302408465398363
