TF	target	importance
TERF1	L1TD1	22.798499777533983
L1TD1	TERF1	22.569790251505225
POU5F1	L1TD1	20.14667293164955
LRP2	DLK1	19.263128341238815
L1TD1	TUBA1A	19.126196567307232
VIM	STMN2	19.04071785945091
L1TD1	POU5F1	18.63260542362599
PMAIP1	CD24	17.358945632021474
MAGED4	UGP2	16.703147561394523
SLIRP	TUBA1A	16.46859329036791
POU5F1	SLIRP	16.440896659618662
POU5F1	CD24	16.149811989425896
L1TD1	UGP2	15.77985617791982
TUBA1A	CD24	15.690205132407073
L1TD1	DNMT3B	15.453494078059622
L1TD1	PTN	14.581961152452214
DNMT3B	TUBA1A	14.52910805804065
DNMT3B	L1TD1	14.381043500047165
POU5F1	DPPA4	14.183052563714732
SLIRP	DNMT3B	14.108041675683612
DLK1	PTN	13.677777099439309
CKB	VIM	13.552691358838661
CKB	SFRP2	13.313671173545613
WLS	L1TD1	13.310425553619977
SLIRP	CD24	13.240800317554864
CD24	L1TD1	13.110094979973542
POU5F1	VIM	13.090070300777384
UGP2	CD24	12.966122246985302
CD24	TUBA1A	12.754986474307719
L1TD1	SLIRP	12.684756115424262
SLIRP	POU5F1	12.499464422043447
DNMT3B	SLIRP	12.490202872222582
CD24	SLIRP	12.475052594441795
COX7C	FTL	12.167637772089808
POU5F1	TUBA1A	12.165415741408362
DNMT3B	UGP2	12.121979534736385
MAGED4	KRT18	11.809248299526045
IGFBP5	CD24	11.718796938121606
KRT18	MAGED4	11.662827562873273
UGP2	HSPE1	11.502655332653068
CD24	PTN	11.132684729817655
COX7C	NME2	11.00454770385657
TUBA1A	PTN	10.978272975383911
SLIRP	HSPE1	10.89551385333014
IGFBP5	PTN	10.861386166891958
HSPE1	SLIRP	10.702136780026786
L1TD1	NME2	10.503295877674178
POU5F1	GREB1L	10.463604992978041
TUBA1A	UGP2	10.38372942760402
SLIRP	CDH2	10.324833989098641
TXN	TERF1	10.215401832258241
CD24	POU5F1	10.154455846942728
POU5F1	UGP2	10.103727158117815
APOE	NME2	9.959790369830166
TUBA1A	TERF1	9.755741422297694
TUBA1A	POU5F1	9.694273924580063
FTL	COX7C	9.647032663919843
TUBA1A	L1TD1	9.5536639823006
L1TD1	CD24	9.492572169880189
TERF1	DNMT3B	9.387157241424772
UGP2	MAGED4	9.156742670426048
FTL	HSPE1	8.894976338476114
DNMT3B	DPPA4	8.857284562393852
TERF1	NME2	8.651607559130259
SEPHS1	FTL	8.58441342977156
TMSB10	TUBA1A	8.567482569322062
COX7C	HSPE1	8.534765648919226
L1TD1	SNRPN	8.493511639133976
MAP1B	TUBA1A	8.477317391986055
CD24	UGP2	8.472363013845962
HSPE1	UGP2	8.459958653426938
POU5F1	DNMT3B	8.455637349972733
SLIRP	L1TD1	8.400096689471912
MARCKS	VIM	8.342141242052836
MARCKS	SFRP2	8.330858815768067
CD24	TERF1	8.246217607547585
L1TD1	DPPA4	8.192363852369976
AP1S2	TERF1	8.184384947033006
DNMT3B	POU5F1	8.13203629718675
COA5	GUCD1	8.126193808548624
NME2	COX7C	8.10294797400357
TMSB4X	NME2	8.101522601035104
SLIRP	TDGF1	8.034508546823735
STMN2	TUBA1A	7.990880108383972
VIM	MARCKS	7.981444742125625
HSPE1	FTL	7.968748106612192
FTL	CD24	7.932388586693693
FTL	KRT18	7.84333474949825
UGP2	POU5F1	7.778222106825077
PMAIP1	PTN	7.7420166315298085
PRDX1	NME2	7.741243912124546
DLK1	LRP2	7.71281814807429
POU5F1	MARCKS	7.674753147892862
TMSB4X	DLK1	7.673543504020984
SCG5	PTN	7.493879682749722
TUBA1A	DNMT3B	7.448026586748406
SNRPN	UGP2	7.437991134620631
SNRPN	L1TD1	7.4134850996409085
DPPA4	DNMT3B	7.408523786283973
DNMT3B	PTN	7.374745918022328
