TF	target	importance
VIM	LUM	41.151162507171875
DNMT3B	SERPINB6	38.124199599435876
DNMT3B	TXN	29.55436446854106
SPP1	MT2A	29.096968405410045
VIM	POU5F1	27.97057385487642
MT2A	SPP1	27.689586794616464
SERPINB6	DNMT3B	27.57101422234602
SERPINB6	TERF1	26.6335133186415
CD24	TXN	25.160699603115546
LIN28A	LUM	24.366714626999325
VIM	DCN	24.27053047449399
SLIRP	COX7C	24.220661686929954
COX7C	SLIRP	23.714899338239228
LUM	DCN	23.137070259533512
TERF1	SERPINB6	22.254115120769413
DCN	LUM	22.137539390711186
MEST	LUM	22.127260555472112
VIM	SERPINB6	22.015274996730852
HSPE1	SNRPN	21.6786242116959
DNMT3B	TDGF1	20.554870480496497
TERF1	POU5F1	20.263394325334936
SERPINB6	VIM	19.763025962511207
CHCHD2	SERPINB6	19.46485615136454
CHCHD2	TXN	19.32710894664309
DNMT3B	L1TD1	19.202712069393804
DCN	COL3A1	19.17444801205935
TMSB4X	TMSB10	18.577351630845637
CD24	DNMT3B	18.5650860689217
VIM	COL3A1	18.470061619806515
HSPE1	COX7C	18.305158819830364
LUM	MEST	17.91180204192499
LUM	VIM	17.84865860238765
SERPINB6	L1TD1	17.752994191591952
TERF1	L1TD1	17.642400037897108
IGFBP5	HMGA2	17.463367366282508
CD24	LUM	17.140353521583126
VIM	CKB	17.000278783482134
PRDX1	COX7C	16.974188852582994
VIM	MARCKS	16.960902610405743
L1TD1	TERF1	16.865291116815207
COL3A1	DCN	16.86397207721025
PRDX1	NME2	16.63206683905716
DNMT3B	TERF1	16.327065683091412
HMGA2	L1TD1	16.152745296184
SERPINB6	MAP1B	16.068626067418904
COX7C	PRDX1	15.70501387320179
SERPINB6	CHCHD2	15.619278071878087
TERF1	DNMT3B	15.477618966480106
SERPINB6	RBP1	15.400413809408557
LUM	HSPE1	15.390158098922857
TERF1	TXN	15.144847119404476
DNMT3B	POU5F1	15.10176305913336
SLIRP	TMSB10	15.025121539287474
SERPINB6	POU5F1	14.917183915033947
PRDX1	POU5F1	14.913819820695291
DNMT3B	NME2	14.895335803133207
VIM	MEST	14.80520886990315
CHCHD2	HSPE1	14.781682818399709
VIM	F11R	14.706369777863822
HSPE1	TXN	14.687977351798192
MARCKS	VIM	14.562286568539882
VIM	LIN28A	14.53641168351502
ANXA2	SH3BGRL3	14.457609802144225
SERPINB6	APOE	14.11815545490697
SNRPN	HSPE1	14.096431119202421
POU5F1	PMAIP1	14.018166458351804
SH3BGRL3	PMAIP1	13.871739950707473
POU5F1	SERPINB6	13.85358088507669
VIM	DNMT3B	13.84073939830037
LIN28A	COL3A1	13.69925672660673
L1TD1	MT2A	13.699138218723615
PRDX1	HSPE1	13.698977216859916
TERF1	MAP1B	13.6447586824648
HSPE1	TMSB10	13.543606230521172
SH3BGRL3	ANXA2	13.490528575639846
COX7C	NME2	13.219783951868688
COL3A1	LUM	13.181606177825822
POU5F1	VIM	12.807255721315977
HMGA2	AP1S2	12.690758483791567
KRT18	SPP1	12.678668033077669
SERPINB6	F11R	12.673859136832645
MARCKS	POU5F1	12.663295562408107
SERPINB6	TXN	12.625896437624315
MAP1B	CHCHD2	12.584034506083363
SH3BGRL3	DNMT3B	12.482998226222554
PTN	SERPINB6	12.466240786289216
L1TD1	POU5F1	12.46123132325458
AP1S2	HMGA2	12.403754948244686
CHCHD2	MAP1B	12.396370169397164
LUM	PABPC1	12.304382011583265
STMN1	TMSB10	12.298865084790167
TXN	NME2	12.23587616581581
DNMT3B	SNRPN	12.182848329956489
TXN	COX7C	12.143647791070245
L1TD1	SERPINB6	12.130271964258576
DNMT3B	F11R	12.027190891230365
DCN	CYP1B1	11.824111065600423
VIM	PTN	11.79978880865019
DNMT3B	HMGA2	11.707133142870038
DNMT3B	PMAIP1	11.706376174248387
