TF	target	importance
SCGB3A2	COX7C	45.94440320382041
SLIRP	COX7C	43.664043781669676
COX7C	SLIRP	42.52426462760666
SCGB3A2	CD24	39.469623599677675
SLIRP	HSPE1	32.70330538101522
CD24	SCGB3A2	31.294191254039955
HSPE1	SLIRP	30.0695569081727
SCGB3A2	HSPE1	30.02789249174708
L1TD1	SNRPN	28.958477926706866
SCGB3A2	NME2	28.080917285317064
SLIRP	SCGB3A2	26.81558278988295
SCGB3A2	L1TD1	25.771590180130776
COX7C	SCGB3A2	25.26127303736669
SCGB3A2	SNRPN	24.1290229079471
DNMT3B	L1TD1	23.393554039737573
TMSB4X	COX7C	23.163716296805973
COX7C	NME2	23.110352780639722
COX7C	PRDX1	22.394654805471188
DNMT3B	FZD3	21.79225596079414
SCGB3A2	SLIRP	21.691674150720722
TMSB10	FTL	21.63736126760458
CD24	SNRPN	21.607253147266494
SCGB3A2	DNMT3B	21.499968793822546
SNRPN	SCGB3A2	21.29656218154977
COX7C	HSPE1	20.588403418720365
TMSB10	TMSB4X	20.54931703766413
TMSB4X	TMSB10	20.354475387169753
COX7C	TMSB4X	20.099189749050993
HSPE1	COX7C	19.73174684738087
TMSB4X	HSPE1	19.562474705547494
PTN	DNMT3B	19.355946284106146
TMSB4X	FTL	19.216035837165073
FTL	TMSB10	19.072477706921127
TXN	PRDX1	19.041809263188316
SCGB3A2	POU5F1	18.912502733601638
PRDX1	TXN	18.91161984566951
NME2	COX7C	18.87442647013591
SCGB3A2	PRDX1	18.673740712596167
DNMT3B	SCGB3A2	18.3514132465355
FZD3	DNMT3B	18.016313320075383
COX7C	DNMT3B	17.883624288737575
UGP2	SCGB3A2	17.843605312595024
PMAIP1	SCGB3A2	17.478751663175647
CD24	SLIRP	17.290372248565575
SLIRP	SNRPN	16.784645507385182
HSPE1	SNRPN	16.764375137100103
POU5F1	DNMT3B	16.502212377593395
HSPE1	SCGB3A2	16.071346004350296
PMAIP1	CD24	16.036704368001654
SLIRP	CD24	16.024978130793688
SCGB3A2	CDH2	15.937327444639704
SCGB3A2	KRT18	15.826867731426752
SCGB3A2	FTL	15.746096832259084
CD24	FTL	15.578162415511443
SLIRP	TXN	15.550726663866328
COX7C	TERF1	15.458600092052121
HSPE1	TMSB4X	15.28429652476473
TMSB4X	NME2	15.139088427804625
POMP	COX7C	14.954156714375657
TUBA1B	TUBA1A	14.560339120249825
SCGB3A2	PMAIP1	14.38555942378019
SLIRP	NME2	14.356650323464752
FZD3	CDH2	14.350324648841207
NME2	TERF1	14.278770066359558
CD24	UGP2	13.954274750292628
NME2	TMSB4X	13.83558906733954
TDGF1	SCGB3A2	13.633815808876928
DNMT3B	PTN	13.563830396202974
TMSB4X	SLIRP	13.452293055079641
UGP2	TERF1	13.31360460963941
PRDX1	COX7C	13.280263631635844
DNMT3B	SLIRP	13.145342525411309
TMSB10	SCGB3A2	13.13758621061439
DNMT3B	TUBA1A	13.043070782942884
APOE	FTL	12.860792820828232
COX7C	UGP2	12.85609751138404
PMAIP1	HSPE1	12.84959613910399
CKB	GREB1L	12.663314377745332
SCGB3A2	TERF1	12.603740009325236
DNMT3B	SNRPN	12.409809664161354
TXN	SLIRP	12.28274352578376
TMSB10	COX7C	12.232834689911147
TERF1	SLIRP	12.130337469358631
TMSB10	SLIRP	12.104822426035915
COX7C	TMSB10	11.991489687720868
CD24	TXN	11.950350762167979
CD24	COX7C	11.936312660570023
PRDX1	NME2	11.798618789301814
L1TD1	SCGB3A2	11.78176040001877
KRT8	KRT18	11.641476641148358
COX7C	TXN	11.465707902441702
SNRPN	UGP2	11.424165676085767
COX7C	CD24	11.418375958457604
NME2	PRDX1	11.399192460823096
NME2	FTL	11.180551865882125
PTN	TUBA1A	11.121662973070233
L1TD1	SLIRP	11.058617028374353
SCGB3A2	DPPA4	11.032334194172515
UGP2	DNMT3B	11.02032612349956
TMSB10	HSPE1	11.009716770806145
