TF	target	importance
HSPE1	SLIRP	37.703368207309296
CD24	SCGB3A2	34.81262119598054
SLIRP	COX7C	33.49842807907595
COX7C	SLIRP	31.298059681210287
SCGB3A2	CD24	31.029335812984176
PRDX1	TXN	28.3125150150416
SNRPN	SCGB3A2	27.655524727778886
SCGB3A2	COX7C	27.581764686532082
NME2	COX7C	27.58122276578217
SCGB3A2	SLIRP	24.657912257248682
TMSB4X	COX7C	24.188348024423263
SNRPN	CD24	23.91511153416706
TMSB4X	TMSB10	23.265656036005428
DNMT3B	FZD3	22.721519975178897
TMSB4X	FTL	22.72107183243979
TXN	PRDX1	22.492475859219763
SCGB3A2	SNRPN	22.418549963413962
TMSB4X	NME2	21.633119189876048
TMSB10	TMSB4X	21.58451370591288
PMAIP1	CD24	21.42822759768022
POU5F1	DNMT3B	21.310771458237777
SLIRP	HSPE1	21.09440815833041
TMSB10	FTL	20.88881654914893
PMAIP1	SCGB3A2	20.58298807833913
TMSB4X	HSPE1	20.404977435642966
HSPE1	TMSB4X	20.30767720255049
COX7C	NME2	20.057046076688707
TXN	SLIRP	19.869190073870616
PTN	DNMT3B	19.203575107892235
SCGB3A2	DNMT3B	18.88563228794682
TDGF1	SCGB3A2	18.847474376340674
CD24	FTL	18.678615643275815
HSPE1	COX7C	18.471089608985583
UGP2	SCGB3A2	18.273263541323757
SLIRP	SCGB3A2	18.06323746073058
DNMT3B	L1TD1	17.975379943052854
PRDX1	COX7C	17.750377581866005
SCGB3A2	NME2	17.72888459460249
CD24	UGP2	17.607363247064814
COX7C	PRDX1	17.084215161991178
TMSB4X	CD24	16.786108355281815
NME2	FTL	16.762311347757564
TDGF1	DNMT3B	16.739635330908285
CD24	SNRPN	16.735653738743984
TUBA1B	TUBA1A	16.221311988027345
PTN	TUBA1A	16.212248379787415
SLIRP	TXN	16.18041525427434
HSPE1	SCGB3A2	15.899706296526698
TMSB4X	SLIRP	15.757683183464886
TERF1	NME2	15.710751696755972
FZD3	DNMT3B	15.481240456259336
TMSB4X	SCGB3A2	15.475553978653384
PRDX1	NME2	15.310628417858897
UGP2	CD24	14.947169736105321
FTL	TMSB10	14.927582114753047
SCGB3A2	L1TD1	14.910205571948598
SCGB3A2	HSPE1	14.686388259221543
SLIRP	CD24	14.582949380418905
SLIRP	TMSB4X	14.407280034919523
TERF1	SLIRP	14.002819999134244
COX7C	TMSB4X	13.943599557770794
DNMT3B	PTN	13.901172741779774
L1TD1	SNRPN	13.898870132967975
TXN	COX7C	13.773171445238843
CDH2	FZD3	13.539107729583268
KRT8	KRT18	13.512305922220145
COX7C	DNMT3B	13.441106940037132
HSPE1	SNRPN	13.360168632767278
SCGB3A2	PMAIP1	13.336294383495202
SNRPN	UGP2	13.241614634016132
COX7C	SCGB3A2	13.11493137871431
COX7C	HSPE1	13.08530419167831
UGP2	WLS	12.997022964686055
SCGB3A2	FTL	12.853745767213452
TDGF1	SLIRP	12.748875400832436
SNRPN	COX7C	12.597228977704713
L1TD1	DNMT3B	12.566319810185703
APOE	FTL	12.559295882283669
NME2	TMSB4X	12.525620771020654
SCGB3A2	TMSB4X	12.480745258362644
ACTG1	L1TD1	12.474078447306216
SCGB3A2	KRT18	12.387131591232395
POU5F1	UGP2	12.37836849069227
CD24	TXN	12.335235338871797
TMSB4X	DNMT3B	12.289873256695385
SFRP2	PTN	12.268502527827653
TERF1	SCGB3A2	12.204340336873999
NME2	SLIRP	12.2024678747238
CD24	HSPE1	12.07611279406259
UGP2	COX7C	12.048524233187683
SLIRP	TMSB10	11.998303295453459
TERF1	SEPHS1	11.89203600036311
UGP2	SLIRP	11.869452126741036
SNRPN	DNMT3B	11.85846354678105
COX7C	POMP	11.840303348114993
COX7C	UGP2	11.822480932625416
TXN	SCGB3A2	11.793228776467869
SLIRP	SNRPN	11.793100854722399
UGP2	DNMT3B	11.629293711981514
CKB	GREB1L	11.587163849366728
