TF	target	importance
MT2A	SPP1	42.93875397113472
TERF1	VIM	33.8078143333109
ANXA2	SPP1	32.336529135047996
SPP1	VIM	30.69255708246892
COL3A1	VIM	29.548055539013355
SPP1	MT2A	27.84256064070187
DNMT3B	POU5F1	27.069369107478245
COX7C	TMSB10	26.820261291148775
VIM	COL3A1	26.5741962505989
DNMT3B	VIM	25.910870074315614
POU5F1	SPP1	25.150123423677897
COX7C	HSPE1	24.98048535507867
SPP1	POU5F1	23.890120575811327
SPP1	TERF1	22.553747359836354
TXN	CHCHD2	22.396272858883606
VIM	POU5F1	20.93681142179583
MARCKS	COL3A1	20.68791872837864
DCN	COL3A1	19.92443818182949
ANXA2	MT2A	19.902724134085048
POU5F1	VIM	19.531274524779256
SPP1	TMSB10	19.3088732106738
VIM	TERF1	18.812208112975284
SPP1	TDGF1	18.4335406900682
HSPE1	POU5F1	18.355168205370298
DNMT3B	SPP1	18.21485775618009
HSPE1	CHCHD2	18.14176078292504
POU5F1	PRDX1	17.82600855701699
POU5F1	SNRPN	17.523638989203906
HSPE1	F11R	17.476032850869814
DCN	CYP1B1	17.16309836361458
SPP1	SNRPN	16.878160480234506
DNMT3B	TERF1	16.753437088568777
HSPE1	SLIRP	16.73553815067327
LIN28A	COL3A1	16.50361002373055
POU5F1	DNMT3B	16.47566621502834
ANXA2	TMSB10	16.228220745929576
COX7C	TXN	16.218902387224105
CHCHD2	TXN	16.144069596538372
MARCKS	LUM	16.09373799472555
COL3A1	LUM	15.995297686019505
TERF1	TMSB10	15.71653937466219
SLIRP	HSPE1	15.696180928101585
SPP1	DNMT3B	15.52855049020469
APOE	KRT8	15.442523966112294
SNRPN	VIM	15.419368746061508
SPP1	ANXA2	15.40047158902488
VIM	SPP1	15.220325883917786
LIN28A	LUM	15.182593817708575
POU5F1	TMSB10	14.832834628190001
LUM	CYP1B1	14.820460880979502
TMSB10	COX7C	14.813188036683417
SPP1	LUM	14.789737379727713
DNMT3B	HSPE1	14.474289869784702
KRT18	SPP1	14.315559429268278
TDGF1	POU5F1	14.306892249645209
SPP1	F11R	14.122087146189635
F11R	POU5F1	13.955965836991084
VIM	SNRPN	13.92586482108675
SPP1	APOE	13.830420071990378
CHCHD2	DPPA4	13.701218296441178
DNMT3B	PMAIP1	13.521814957442185
COL3A1	SNRPN	13.458437306509852
TMSB10	TERF1	13.447119300164784
POU5F1	F11R	13.22423031320486
F11R	TXN	13.21341271439407
COX7C	F11R	13.187050078248657
LIN28A	CYP1B1	13.155840947516227
VIM	CYP1B1	13.025428660878006
MARCKS	DCN	13.006731493352431
TDGF1	VIM	12.968425455807166
MARCKS	CYP1B1	12.960604994491154
MAP1B	TMSB10	12.928952602913098
KRT8	SPP1	12.853634248719827
VIM	ANXA2	12.7967730291104
COX7C	SNRPN	12.732385247917977
VIM	MARCKS	12.711808878563456
SPP1	CD24	12.574603447945204
LIN28A	DCN	12.569576615926321
F11R	TMSB10	12.534297290130672
HSPE1	COX7C	12.509430678827306
POU5F1	CHCHD2	12.5071183650262
APOE	POU5F1	12.491642318291788
COL3A1	LIN28A	12.436355644766486
F11R	CD24	12.406492457089039
ANXA2	FTL	12.295351267384191
SNRPN	TDGF1	12.284983572901151
CHCHD2	HSPE1	12.190380771596015
POU5F1	TERF1	12.156288278645336
DNMT3B	SNRPN	12.153958508560953
F11R	TDGF1	12.14784100616964
VIM	DPPA4	12.133485799715046
TUBA1B	TUBA1A	12.052719096574625
F11R	CHCHD2	12.017085899681247
KRT8	MT2A	12.016928881207821
HSPE1	DNMT3B	11.993069848502392
TMSB10	MAP1B	11.991813320953588
DNMT3B	COX7C	11.922588303735171
VIM	DNMT3B	11.915397497163084
TXN	HSPE1	11.910102974328773
COL3A1	MARCKS	11.865769899458126
