TF	target	importance
VIM	COL3A1	44.33065387714828
SPP1	MT2A	34.67875678651226
COX7C	HSPE1	32.00600634368949
COL3A1	VIM	30.316911767197983
POU5F1	DNMT3B	27.682169469270494
MT2A	SPP1	26.818348647735004
SPP1	POU5F1	26.69701899124109
VIM	POU5F1	26.64390081282061
SPP1	VIM	26.454027072911927
ANXA2	SPP1	24.66138504010907
COX7C	TMSB10	24.467859521051835
SLIRP	HSPE1	24.046028494060167
VIM	DPPA4	23.88307290084492
SPP1	LUM	23.325044153071293
VIM	TERF1	22.900451266588185
SPP1	ANXA2	22.876321841292704
POU5F1	HSPE1	22.86051989251908
TERF1	VIM	22.734870835248433
POU5F1	F11R	22.570122673865672
DNMT3B	POU5F1	21.834739010365634
LUM	DCN	21.304080275584923
POU5F1	CHCHD2	21.22125713927154
DNMT3B	VIM	21.182500191199214
VIM	MARCKS	21.150151700569726
SPP1	SNRPN	21.05478614756979
ANXA2	TMSB10	20.511733792689434
TMSB10	COX7C	19.350260093850224
COL3A1	LUM	19.304435197867452
VIM	LUM	19.251601735257417
ANXA2	MT2A	18.89264898759774
POU5F1	SPP1	18.775067314124158
LUM	VIM	18.705857737546786
VIM	ANXA2	17.963917140628503
DCN	COL3A1	17.957817779363637
POU5F1	VIM	17.755352255780085
SPP1	HSPE1	17.698266929102193
SPP1	APOE	17.48837165625873
VIM	SERPINB6	17.339295219743686
LUM	CYP1B1	17.33442188128315
SPP1	DNMT3B	17.098124793887365
COL3A1	DCN	17.090135004143853
DNMT3B	HSPE1	17.017670226999474
TMSB10	TERF1	17.00546763402342
LIN28A	LUM	16.999687364323627
CYP1B1	LUM	16.99706415872218
LUM	MARCKS	16.9859108748695
SPP1	TMSB10	16.96808920892673
VIM	DNMT3B	16.965168919535685
SNRPN	VIM	16.731507970552297
LUM	SPP1	16.701171208803455
LIN28A	DCN	16.599529736531647
VIM	SNRPN	16.548395301814494
CHCHD2	HSPE1	16.54243937952296
SPP1	TERF1	16.32235821850519
VIM	SPP1	16.17947100283088
VIM	DCN	16.14740592279754
LIN28A	COL3A1	15.853564972044321
CYP1B1	DCN	15.835027229989269
POU5F1	DPPA4	15.74918735366059
VIM	CYP1B1	15.493552783568227
VIM	KRT18	15.453185019317427
TDGF1	VIM	15.13765936476175
VIM	TDGF1	15.124163354404613
MARCKS	COL3A1	15.12129351769742
HSPE1	F11R	15.109558618256573
VIM	CHCHD2	15.083838006222699
TERF1	COX7C	15.026160829836536
TXN	CHCHD2	14.931736646867382
POU5F1	PRDX1	14.877922628831797
VIM	COX7C	14.68262013880196
POU5F1	LUM	14.433463525329904
LUM	COL3A1	14.39783698818882
SNRPN	TDGF1	14.123435834342676
DNMT3B	TERF1	14.10946445534423
COX7C	TXN	14.099484490734609
VIM	LIN28A	14.085344371141824
TERF1	ANXA2	14.060135189311747
SPP1	PRDX1	13.993839218409533
POU5F1	ANXA2	13.786791192841239
HSPE1	COX7C	13.786328441857938
COX7C	F11R	13.771096315135958
TMSB10	ANXA2	13.765855980147787
CYP1B1	COL3A1	13.581432888248262
HSPE1	SLIRP	13.418729114478827
MARCKS	VIM	13.402343919505352
ANXA2	POU5F1	13.389225483512343
DNMT3B	COX7C	13.371464794504867
MARCKS	DCN	13.18452619069515
TDGF1	POU5F1	13.076238241566175
CHCHD2	TXN	12.838372823774113
DNMT3B	PEG10	12.552790086524377
SPP1	TDGF1	12.545668902713928
CYP1B1	VIM	12.381672449782585
VIM	UGP2	12.376098229549994
COX7C	SNRPN	12.366794544574747
COL3A1	MARCKS	12.283932123806494
MARCKS	LUM	12.179072541698547
DNMT3B	SPP1	12.047966567571624
VIM	SEPHS1	12.039293761092473
SPP1	CD24	12.025904155597807
