TF	target	importance
TERF1	VIM	32.57692928040489
MT2A	SPP1	30.39069577640814
COL3A1	VIM	27.59668162444547
COX7C	TMSB10	26.87905741840421
LUM	CYP1B1	26.09176506434811
DNMT3B	POU5F1	25.67732892537222
KRT18	SPP1	23.97982160994305
LIN28A	LUM	22.906344544251482
VIM	COL3A1	22.737703282669095
LUM	POU5F1	21.887633258999283
TERF1	TMSB10	21.151098277060328
COX7C	HSPE1	20.582801784817654
LIN28A	DCN	19.40579364133205
LIN28A	COL3A1	19.261762404072385
DNMT3B	COX7C	19.20731447008395
TDGF1	POU5F1	19.16350271718172
TERF1	COX7C	19.092040782112782
POU5F1	SPP1	18.956033724689565
POU5F1	VIM	18.61767522442884
LUM	DCN	18.198206457490567
COL3A1	LUM	17.786230592595953
SPP1	POU5F1	17.69121952150173
TXN	CHCHD2	17.56041917358041
ANXA2	SPP1	17.200429106447913
SPP1	VIM	17.11333081078527
TMSB10	TERF1	16.881221528858294
TMSB10	COX7C	16.866509895134634
COX7C	F11R	16.72855507552483
LUM	SPP1	16.716167615650132
CYP1B1	LUM	16.592865332675505
CYP1B1	DCN	16.477634729340078
LIN28A	CYP1B1	16.404974306472074
HSPE1	F11R	16.31547355091839
SNRPN	TDGF1	15.98964007336106
TERF1	ANXA2	15.939380249479184
POU5F1	DNMT3B	15.790266822419238
HSPE1	COX7C	15.782970786758263
ANXA2	TMSB10	15.731583967774492
POU5F1	CHCHD2	15.56332275918615
POU5F1	SNRPN	15.554363886775914
DNMT3B	TERF1	15.487509490076139
POU5F1	TERF1	15.344760741409937
SPP1	TERF1	15.185943563598634
CHCHD2	POU5F1	15.037313605352306
HSPE1	SLIRP	15.016350490925154
VIM	TERF1	14.85793558852248
HSPE1	CHCHD2	14.847092793404777
LUM	VIM	14.724412635915177
SPP1	TMSB10	14.67485682178397
KRT8	APOE	14.62871664086988
NREP	SH3BGRL3	14.601388524086751
DNMT3B	VIM	14.549294525587094
SPP1	MT2A	14.453169097190775
MAP1B	TMSB10	14.320853279540707
HSPE1	POU5F1	14.250207168701072
COL3A1	LIN28A	14.216931684107951
CD24	COX7C	14.132655508059628
CHCHD2	HSPE1	14.116901387250715
KRT18	VIM	14.053248557872715
POU5F1	LUM	13.958657603476123
DPPA4	SPP1	13.864359002538244
COX7C	SNRPN	13.791107267697742
TERF1	POU5F1	13.78059438785196
COL3A1	SNRPN	13.74249780912076
LIN28A	VIM	13.741948513010065
TERF1	APOE	13.694625616501416
SPP1	SNRPN	13.521910087024688
DPPA4	TERF1	13.507020163253006
CHCHD2	DPPA4	13.348785245481938
SPP1	ANXA2	13.292048250370573
SLIRP	HSPE1	13.257711690969668
LUM	CD24	13.157138105872246
DNMT3B	SPP1	13.12002140494955
POU5F1	DPPA4	13.11453306799746
DCN	CYP1B1	13.110877495260693
MARCKS	COL3A1	13.056573237985003
CHCHD2	TXN	13.040411162515642
DCN	LUM	13.0194562866505
POU5F1	F11R	12.937000585522844
APOE	TERF1	12.754446281185057
COX7C	TXN	12.670287207554042
CD24	LUM	12.599038023863725
COL3A1	DCN	12.547996114315286
SNRPN	VIM	12.474039120935508
TERF1	SPP1	12.362860815006508
TERF1	DNMT3B	12.344753435748515
F11R	CD24	12.335308284431202
POU5F1	TDGF1	12.33211935103834
POU5F1	PRDX1	12.167804403062744
TERF1	PMAIP1	12.119076426312567
COX7C	TERF1	12.084201216722796
KRT18	SNRPN	12.068647009835392
DNMT3B	SNRPN	12.04651386662903
SPP1	LUM	11.755665256383915
LUM	MARCKS	11.59839009303113
F11R	POU5F1	11.577418118852153
VIM	CYP1B1	11.562523304367716
CHCHD2	TDGF1	11.522823434858466
LUM	F11R	11.466028300588222
POU5F1	HSPE1	11.453805457104496
