TF	target	importance
COL3A1	LUM	48.66896582506908
DCN	LUM	42.473146326939585
VIM	LUM	34.3734845076997
COL3A1	VIM	33.70076688981988
VIM	COL3A1	33.42391819560509
DCN	COL3A1	31.95694599379756
LUM	COL3A1	30.377293288070387
HSPE1	VIM	28.056446600420912
SLIRP	COX7C	26.866194916634914
DNMT3B	POU5F1	26.227356280751625
VIM	DCN	24.877872393983377
DCN	VIM	24.347438869761604
HSPE1	POU5F1	21.33985613788029
COL3A1	DCN	20.76724928805834
LUM	DCN	20.700117549151
DNMT3B	VIM	19.60243957512358
VIM	DPPA4	19.558282024106155
PABPC1	LUM	18.46449160918005
VIM	HSPE1	17.501658506892575
COX7C	TMSB10	16.987068347981513
UGP2	PABPC1	16.947984330722047
POU5F1	VIM	16.60145304662129
HSPE1	COX7C	16.418283497157603
RBP1	COL3A1	16.092558179808183
VIM	TDGF1	15.136913867071828
LUM	VIM	14.781970962601507
MAP1B	TDGF1	14.780977141444925
SERPINB6	TDGF1	14.533786396477007
DNMT3B	SERPINB6	14.392403999071187
TXN	TMSB10	13.561594860153708
TXN	COX7C	13.503478741954828
DNMT3B	DPPA4	13.460512597547314
HSPE1	PABPC1	13.25141778093301
COX7C	SLIRP	13.225296483506337
DPPA4	VIM	12.78123704725111
DPPA4	COX7C	12.24134726380038
VIM	COX7C	12.199125493158322
NME2	TXN	12.198196616157942
COX7C	HSPE1	12.056335733480633
APOE	LIN28A	12.008912902348795
DPPA4	DNMT3B	11.954232181137819
TDGF1	VIM	11.866934764911125
TMSB10	COX7C	11.756012192449102
UGP2	DPPA4	11.747594636472398
SEPHS1	LIN28A	11.543941601743251
SLIRP	NME2	11.491394176732587
HSPE1	SERPINB6	11.290251535159396
TMSB10	TXN	11.258687156349955
VIM	POU5F1	11.060082184404807
LIN28A	PABPC1	10.809047695569696
HSPE1	CD24	10.783497482427936
APOE	DNMT3B	10.772954201347966
TUBA1A	TDGF1	10.766228904607797
HSPE1	LIN28A	10.656747625991475
COL3A1	PABPC1	10.301620277737957
TDGF1	TUBA1A	10.256311660602716
VIM	DNMT3B	10.193173439164353
VIM	TERF1	10.142227886847012
PEG10	COL3A1	9.914927459013668
PABPC1	COL3A1	9.69116625089443
TXN	NME2	9.682528883173434
POU5F1	DNMT3B	9.531285737680456
HSPE1	CHCHD2	9.511271409448334
RBP1	DCN	9.484594060932825
SLIRP	TXN	9.449946004824712
PABPC1	DCN	9.398538003085747
COX7C	TXN	9.30558498017369
RBP1	LUM	9.299621215511964
MARCKS	LUM	9.281889482522992
LIN28A	APOE	9.230742143206536
VIM	LIN28A	9.210702631192392
NME2	TMSB10	9.09941921811514
DNMT3B	COX7C	8.796958890847549
DNMT3B	HSPE1	8.784609280038472
DNMT3B	APOE	8.7817277598515755
APOE	POU5F1	8.778027236966194
MARCKS	DCN	8.757806405810173
HSPE1	TXN	8.752517411198275
UGP2	MARCKS	8.656675215037327
TXN	HSPE1	8.607614289493736
APOE	PRDX1	8.563379446018011
TDGF1	SERPINB6	8.282423623160259
TXN	SLIRP	8.23026837013691
COL3A1	RBP1	8.189423123827952
PTN	POU5F1	8.173091507826078
HSPE1	NME2	8.134598250329265
SPP1	DPPA4	8.046823637541019
IGFBP5	POMP	8.01318648965242
TUBA1A	UGP2	7.997429462729784
TMSB10	NME2	7.93041364757007
SERPINB6	VIM	7.869161121936891
POU5F1	SEPHS1	7.862810896867301
HAUS5	LRRC28	7.845501011367265
MARCKS	PABPC1	7.826637526494585
DNMT3B	TDGF1	7.801404679840612
HSPE1	SEPHS1	7.794811149253795
HMGA2	TUBA1A	7.730888152755193
ERCC5	NME2	7.638001625849356
SLIRP	HSPE1	7.57639739570047
VIM	SERPINB6	7.5071735086198546
