TF	target	importance
MT2A	SPP1	46.686036546299235
SPP1	MT2A	42.975541314552636
HSPE1	MT2A	41.0269874117654
HSPE1	SPP1	36.1235163190114
DNMT3B	MT2A	30.267951607646193
DNMT3B	SPP1	28.7671058791267
HSPE1	AP1S2	27.15619532607982
MARCKS	VIM	26.789504330580634
HSPE1	TXN	26.32221948111784
COX7C	PRDX1	25.696633570352894
TXN	MT2A	25.369697289607057
TXN	TMSB10	24.553334382089204
MT2A	TERF1	23.471721085477036
MAP1B	MT2A	22.76086011757708
MAP1B	SPP1	22.568265019893907
TXN	SPP1	22.400409653946607
TMSB10	TXN	22.15270955426083
MT2A	TXN	22.07217370626815
DNMT3B	TXN	21.712559095507853
TXN	HSPE1	21.49987207823252
DNMT3B	DPPA4	21.44105235329541
SPP1	TXN	21.109365949362644
TXN	AP1S2	21.06291980338414
POU5F1	MT2A	20.54519006664335
PRDX1	COX7C	19.761904458737682
TXN	COX7C	19.51149131757954
SPP1	AP1S2	19.38310449737376
SPP1	MAP1B	19.30595295982831
PRDX1	MT2A	18.927577317293945
MAP1B	TUBA1A	18.841876340065927
VIM	LUM	18.59984261105688
COX7C	NME2	18.552938590539505
DNMT3B	F11R	18.459984876717467
VIM	MARCKS	18.396356902188362
HSPE1	PRDX1	18.337332820129824
SLIRP	AP1S2	18.316558884568387
SPP1	DNMT3B	18.299655988263517
MT2A	COX7C	18.276142171588184
FTL	COX7C	17.95433146838053
SPP1	TERF1	17.45708687660837
MARCKS	SFRP2	17.228588098915004
MT2A	POU5F1	17.166362975325644
MT2A	MAP1B	17.114246959940544
HSPE1	SLIRP	16.93929204837385
MT2A	PRDX1	16.694513558084267
SFRP2	MARCKS	16.672383347591722
HSPE1	COX7C	16.384956320591503
MT2A	DNMT3B	16.293608560307465
APOE	SPP1	16.231628085336823
TXN	MAP1B	16.153419967512953
SFRP2	VIM	16.134211171809824
PRDX1	TERF1	16.097866665950388
SPP1	COX7C	15.959628752304997
SPP1	TUBA1A	15.924403226570789
COL3A1	VIM	15.88062789034919
DNMT3B	MAP1B	15.699883399903058
AP1S2	DNMT3B	15.695933939222167
DCN	VIM	15.61466847350556
TUBA1A	MAP1B	15.508057980826626
TERF1	MT2A	15.412078228196421
HSPE1	VIM	15.199166487877921
COX7C	SLIRP	15.141783603286118
AP1S2	SPP1	15.090614788888539
SPP1	POU5F1	15.081274747485956
HMGA2	PTN	15.021174675541221
TMSB4X	ACTG1	14.655346357666943
HSPE1	TMSB10	14.636904331005045
MT2A	UGP2	14.605149690640623
COX7C	POU5F1	14.557162772602537
COX7C	FTL	14.216767275050769
MT2A	TMSB10	14.212878352870508
TMSB4X	TMSB10	14.1819968202894
MT2A	AP1S2	14.161316739692731
MARCKS	LUM	14.105342473450564
DCN	LUM	14.059751687695236
SPP1	TMSB10	14.046127906546781
NME2	PRDX1	14.00099778356053
COX7C	CHCHD2	13.965679200672145
SPP1	CHCHD2	13.922255097137194
COX7C	CD24	13.881707573540968
DNMT3B	CD24	13.845637572678825
DNMT3B	AP1S2	13.810519347610061
AP1S2	MEST	13.786155589471884
DNMT3B	COX7C	13.750947217450465
NREP	SFRP2	13.690831344421284
DCN	COL3A1	13.633204335137137
COX7C	HSPE1	13.563227469822523
MT2A	HSPE1	13.460061452590118
SPP1	HSPE1	13.427045099162079
SLIRP	CHCHD2	13.25436933541748
DNMT3B	APOE	13.202473574372526
COL3A1	LUM	13.140518184818037
VIM	SFRP2	13.070643803939042
AP1S2	MT2A	13.031563278770365
TMSB4X	NNAT	12.930633914949915
ANXA2	PRDX1	12.830043062188764
PRDX1	HSPE1	12.758184853145556
COX7C	TMSB10	12.684618356589484
MARCKS	MAP1B	12.661853801043913
APOE	LIN28A	12.605011162508646
