TF	target	importance
CD24	SCGB3A2	58.46895209926414
COX7C	SLIRP	37.91519794919357
CD24	SNRPN	35.788864731469786
SNRPN	SCGB3A2	34.88176307575606
SLIRP	COX7C	34.175661130102164
SLIRP	HSPE1	31.11993428870316
CD24	SLIRP	29.06269961882113
SCGB3A2	CD24	28.750794567955356
HSPE1	SLIRP	28.140081584102234
TXN	SLIRP	27.196623396677214
TXN	PRDX1	25.934171112586224
CD24	UGP2	24.75881528294906
PTN	DNMT3B	24.118626686639505
COX7C	DNMT3B	22.425566971059325
COX7C	SCGB3A2	21.630458256273407
SNRPN	CD24	21.60088385763806
NME2	COX7C	21.267685869618724
SLIRP	SCGB3A2	20.80165574374112
CD24	COX7C	20.796695915735867
POU5F1	DNMT3B	20.48044801885839
CD24	TERF1	20.4010307410276
CD24	FTL	20.379144030606618
SCGB3A2	SLIRP	20.20307198128701
TDGF1	SCGB3A2	19.91450878463537
DNMT3B	FZD3	19.787667829384386
SCGB3A2	COX7C	19.359370281605273
TMSB10	TMSB4X	19.31418051016607
COX7C	TMSB4X	19.145162926413494
L1TD1	DNMT3B	18.98870665173823
COX7C	HSPE1	18.96460282711509
COX7C	NME2	18.83309746742959
TMSB4X	TMSB10	18.77638045707231
DNMT3B	L1TD1	18.73102657786988
TMSB4X	HSPE1	18.11157548296346
CD24	TXN	17.76162461809022
SCGB3A2	SNRPN	17.636620483868953
CD24	HSPE1	17.596285279488896
UGP2	SCGB3A2	17.449407451036354
TMSB4X	FTL	17.187120997717283
COX7C	PRDX1	17.158172474153517
CD24	L1TD1	16.760237086444537
COX7C	CD24	16.480015776309298
FZD3	DNMT3B	16.42504907265007
CD24	TMSB4X	16.386654987924203
PMAIP1	SCGB3A2	16.33594293692825
UGP2	DNMT3B	16.227464227130422
TMSB4X	COX7C	15.886524345376818
SNRPN	L1TD1	15.547650929270423
SCGB3A2	DNMT3B	15.52595261349947
UGP2	CD24	15.347618819266948
SLIRP	SNRPN	15.322637302900919
CD24	POU5F1	15.30269283970413
CD24	WLS	15.253055615030643
SNRPN	SLIRP	15.072264376949732
CD24	TMSB10	15.052287615279289
SCGB3A2	NME2	14.73727081625885
TXN	SCGB3A2	14.5174965337933
SCGB3A2	L1TD1	14.459280909357702
CD24	DNMT3B	14.434871232873578
HSPE1	COX7C	14.414310601383015
TMSB4X	NME2	14.383095169455494
SNRPN	UGP2	14.365463030295293
SLIRP	TMSB10	14.347107028774706
TDGF1	SLIRP	14.152869552063292
NME2	TMSB4X	13.78527451488566
PRDX1	TXN	13.781033863373583
HSPE1	TMSB4X	13.721802708681794
L1TD1	SNRPN	13.694374486479035
SLIRP	TMSB4X	13.543321166557135
SCGB3A2	HSPE1	13.514925816033518
FTL	TMSB10	13.498403478987752
HSPE1	SCGB3A2	13.430158979600202
L1TD1	CD24	13.4159458686768
SLIRP	NME2	13.415238797551284
TDGF1	DNMT3B	13.246967129939168
HSPE1	CD24	12.804749053282238
TMSB4X	SCGB3A2	12.726907032207343
CD24	SEPHS1	12.556219455226165
SLIRP	TXN	12.553915162680939
SNRPN	WLS	12.50112250367669
TXN	COX7C	12.414289085900897
UGP2	TERF1	12.375450598382345
SCGB3A2	TERF1	12.104231534545137
CD24	PMAIP1	12.004696098892166
PTN	TUBA1A	11.871063162388579
PRDX1	COX7C	11.665396214068236
UGP2	L1TD1	11.65510466999908
TXN	FZD3	11.628585365211402
SLIRP	TERF1	11.578935849298315
L1TD1	DPPA4	11.533450576197337
SCGB3A2	TMSB4X	11.361527598721727
UGP2	COX7C	11.334347686900314
CDH2	FZD3	11.297304181541476
SLIRP	CD24	11.225109010297189
DNMT3B	SCGB3A2	11.192650119314866
COX7C	ACTG1	11.16596712921689
UGP2	SNRPN	11.0814934134481
SNRPN	HSPE1	11.006739687054843
UGP2	SLIRP	10.886818249362106
IGFBP5	APOE	10.829005824771835
